theta_deg	log10_I_minus_log10_R
0.68675	-2.7203560E-003
0.68825	6.8905354E-003
0.68975	1.1911869E-002
0.69125	1.4059544E-002
0.69275	1.6199350E-002
0.69425	1.2671471E-002
0.69575	5.9955120E-003
0.69725	-7.0397854E-003
0.69875	-2.6306629E-002
0.70025	-5.1856279E-002
0.70175	-9.4280958E-002
0.70325	-1.4715314E-001
0.70475	-2.0399594E-001
0.70625	-2.5806046E-001
0.70775	-2.9702616E-001
0.70925	-3.0633926E-001
0.71075	-2.8763247E-001
0.71225	-2.5465703E-001
0.71375	-2.2322536E-001
0.71525	-1.7905188E-001
0.71675	-1.4492869E-001
0.71825	-1.1294627E-001
0.71975	-8.7961197E-002
0.72125	-6.5660238E-002
0.72275	-4.2778730E-002
0.72425	-2.7216196E-002
0.72575	-1.1380434E-002
0.72725	-8.2302094E-004
0.72875	1.0422707E-002
0.73025	1.7161608E-002
0.73175	2.2143602E-002
0.73325	2.3771524E-002
0.73475	2.2964954E-002
0.73625	1.9675732E-002
0.73775	9.2024803E-003
0.73925	-2.9187202E-003
0.74075	-2.7679682E-002
0.74225	-5.9889793E-002
0.74375	-1.0858440E-001
0.74525	-1.6600180E-001
0.74675	-2.1915865E-001
0.74825	-2.6863098E-001
0.74975	-2.9020262E-001
0.75125	-2.8100085E-001
0.75275	-2.4756885E-001
0.75425	-2.0616531E-001
0.75575	-1.6405725E-001
0.75725	-1.2326407E-001
0.75875	-8.8336229E-002
0.76025	-6.1131239E-002
0.76175	-3.9389133E-002
0.76325	-1.7699718E-002
0.76475	1.3127327E-003
0.76625	1.7054558E-002
0.76775	2.9429436E-002
0.76925	4.2154551E-002
0.77075	5.3684473E-002
0.77225	6.0669899E-002
0.77375	6.6016197E-002
0.77525	6.9484949E-002
0.77675	7.1530342E-002
0.77825	6.8531752E-002
0.77975	6.1420918E-002
0.78125	4.9063683E-002
0.78275	2.5746107E-002
0.78425	-9.6192360E-003
0.78575	-5.9943199E-002
0.78725	-1.2237167E-001
0.78875	-1.9076514E-001
0.79025	-2.4533129E-001
0.79175	-2.6598787E-001
0.79325	-2.5803542E-001
0.79475	-2.1766353E-001
0.79625	-1.7387867E-001
0.79775	-1.2675309E-001
0.79925	-8.8519335E-002
0.80075	-5.4246426E-002
0.80225	-2.2874832E-002
0.80375	2.6960373E-003
0.80525	2.5318146E-002
0.80675	4.4413328E-002
0.80825	6.1919212E-002
0.80975	7.6372862E-002
0.81125	9.0935946E-002
0.81275	1.0431409E-001
0.81425	1.1717749E-001
0.81575	1.2758636E-001
0.81725	1.3856602E-001
0.81875	1.4856100E-001
0.82025	1.5472007E-001
0.82175	1.5850306E-001
0.82325	1.5723252E-001
0.82475	1.4815664E-001
0.82625	1.2714911E-001
0.82775	9.1801882E-002
0.82925	3.6847115E-002
0.83075	-3.9569855E-002
0.83225	-1.2219048E-001
0.83375	-1.8266606E-001
0.83525	-2.1334147E-001
0.83675	-2.1264625E-001
0.83825	-1.9231057E-001
0.83975	-1.6326189E-001
0.84125	-1.3038278E-001
0.84275	-1.0104418E-001
0.84425	-7.3261499E-002
0.84575	-4.8864126E-002
0.84725	-2.6194692E-002
0.84875	-4.5096874E-003
0.85025	1.3890743E-002
0.85175	2.9512525E-002
0.85325	4.4729471E-002
0.85475	5.8157206E-002
0.85625	7.0083261E-002
0.85775	8.0720067E-002
0.85925	8.9370370E-002
0.86075	9.7791076E-002
0.86225	1.0386002E-001
0.86375	1.0749793E-001
0.86525	1.0594976E-001
0.86675	9.6149445E-002
0.86825	7.6485157E-002
0.86975	4.1778803E-002
0.87125	-1.3742924E-002
0.87275	-8.1850767E-002
0.87425	-1.4629722E-001
0.87575	-1.8820310E-001
0.87725	-2.0070183E-001
0.87875	-1.9065809E-001
0.88025	-1.6832626E-001
0.88175	-1.4253902E-001
0.88325	-1.1628151E-001
0.88475	-9.2953324E-002
0.88625	-7.2875023E-002
0.88775	-5.6412101E-002
0.88925	-4.2473435E-002
0.89075	-3.0670285E-002
0.89225	-2.1278858E-002
0.89375	-1.3276935E-002
0.89525	-6.1755180E-003
0.89675	-1.0240078E-004
0.89825	4.7697425E-003
0.89975	9.4259977E-003
0.90125	1.3646364E-002
0.90275	1.6791403E-002
0.90425	1.9587815E-002
0.90575	2.2247374E-002
0.90725	2.4794042E-002
0.90875	2.6841402E-002
0.91025	2.8417885E-002
0.91175	3.0485749E-002
0.91325	3.2011509E-002
0.91475	3.3891916E-002
0.91625	3.5848618E-002
0.91775	3.7503779E-002
0.91925	3.9465427E-002
0.92075	4.1436315E-002
0.92225	4.3776333E-002
0.92375	4.5692563E-002
0.92525	4.7725141E-002
0.92675	5.0086677E-002
0.92825	5.2812159E-002
0.92975	5.5422902E-002
0.93125	5.7972550E-002
0.93275	6.0544848E-002
0.93425	6.2833965E-002
0.93575	6.5205038E-002
0.93725	6.7295194E-002
0.93875	6.8994641E-002
0.94025	7.1122229E-002
0.94175	7.2838545E-002
0.94325	7.5514555E-002
0.94475	7.7859521E-002
0.94625	7.9908967E-002
0.94775	8.2471251E-002
0.94925	8.3839893E-002
0.95075	8.5874557E-002
0.95225	8.5875511E-002
0.95375	8.6251616E-002
0.95525	8.5890770E-002
0.95675	8.5153580E-002
0.95825	8.4660530E-002
0.95975	8.3983183E-002
0.96125	8.3092451E-002
0.96275	8.1233978E-002
0.96425	7.8294277E-002
0.96575	7.6457500E-002
0.96725	7.5928688E-002
0.96875	7.7373028E-002
0.97025	7.7738762E-002
0.97175	7.7610254E-002
0.97325	7.8522205E-002
0.97475	7.8033924E-002
0.97625	7.7302456E-002
0.97775	7.5714111E-002
0.97925	7.5046062E-002
0.98075	7.5223446E-002
0.98225	7.4341297E-002
0.98375	7.4726105E-002
0.98525	7.4384451E-002
0.98675	7.1612358E-002
0.98825	6.9386244E-002
0.98975	6.7400217E-002
0.99125	6.4919710E-002
0.99275	6.0775757E-002
0.99425	5.7661533E-002
0.99575	5.8324575E-002
0.99725	5.9631109E-002
0.99875	5.7754517E-002
1.00025	5.9592009E-002
1.00175	6.4289331E-002
1.00325	7.1790457E-002
1.00475	8.3812952E-002
1.00625	9.0818405E-002
1.00775	1.0059857E-001
1.00925	1.0191703E-001
1.01075	1.0032487E-001
1.01225	9.4670296E-002
1.01375	8.9861393E-002
1.01525	8.5594177E-002
1.01675	7.8987360E-002
1.01825	7.5553656E-002
1.01975	7.0839405E-002
1.02125	6.4316511E-002
1.02275	5.4889441E-002
1.02425	4.3958426E-002
1.02575	3.3894300E-002
1.02725	2.2058725E-002
1.02875	1.0801792E-002
1.03025	2.1400452E-003
1.03175	-5.8512688E-003
1.03325	-1.0507584E-002
1.03475	-1.7997026E-002
1.03625	-2.4803638E-002
1.03775	-3.2123089E-002
1.03925	-4.0191650E-002
1.04075	-4.3246031E-002
1.04225	-4.6807766E-002
1.04375	-4.1508436E-002
1.04525	-2.3530960E-002
1.04675	1.5988350E-003
1.04825	2.7892351E-002
1.04975	5.3969860E-002
1.05125	8.0218554E-002
1.05275	9.5127583E-002
1.05425	1.0157681E-001
1.05575	9.8320723E-002
1.05725	9.6432447E-002
1.05875	9.0225220E-002
1.06025	7.8185558E-002
1.06175	7.3273420E-002
1.06325	6.0187101E-002
1.06475	5.0734758E-002
1.06625	3.9283991E-002
1.06775	3.0025721E-002
1.06925	2.0988464E-002
1.07075	7.5521469E-003
1.07225	-1.1470318E-003
1.07375	-1.3390064E-002
1.07525	-2.8077126E-002
1.07675	-4.3223858E-002
1.07825	-5.8202982E-002
1.07975	-7.6675177E-002
1.08125	-8.8047504E-002
1.08275	-9.5668077E-002
1.08425	-9.0154648E-002
1.08575	-8.3216667E-002
1.08725	-6.9516897E-002
1.08875	-4.4964314E-002
1.09025	-9.6898079E-003
1.09175	3.2589912E-002
1.09325	6.2923670E-002
1.09475	8.8304520E-002
1.09625	1.0397482E-001
1.09775	1.0917568E-001
1.09925	1.1113596E-001
1.10075	1.0254455E-001
1.10225	9.0012789E-002
1.10375	7.6525450E-002
1.10525	6.3199520E-002
1.10675	4.6123266E-002
1.10825	2.7032375E-002
1.10975	1.0766983E-002
1.11125	-1.5337467E-003
1.11275	-1.7199755E-002
1.11425	-3.3223629E-002
1.11575	-4.6065092E-002
1.11725	-5.8787584E-002
1.11875	-7.3352098E-002
1.12025	-8.9384079E-002
1.12175	-1.0067558E-001
1.12325	-1.1539149E-001
1.12475	-1.2215900E-001
1.12625	-1.3290405E-001
1.12775	-1.3127661E-001
1.12925	-1.2041593E-001
1.13075	-9.4659805E-002
1.13225	-5.3726196E-002
1.13375	-4.5378208E-003
1.13525	3.1501532E-002
1.13675	7.1506977E-002
1.13825	9.1757298E-002
1.13975	1.0563731E-001
1.14125	1.0855293E-001
1.14275	1.0435510E-001
1.14425	9.6776962E-002
1.14575	7.6912165E-002
1.14725	6.2616587E-002
1.14875	4.1868687E-002
1.15025	1.9704580E-002
1.15175	-4.1499138E-003
1.15325	-2.3321390E-002
1.15475	-3.3271790E-002
1.15625	-5.3414822E-002
1.15775	-7.3074579E-002
1.15925	-8.9704037E-002
1.16075	-1.0946965E-001
1.16225	-1.3041210E-001
1.16375	-1.6207862E-001
1.16525	-1.8009257E-001
1.16675	-1.9560623E-001
1.16825	-2.0605397E-001
1.16975	-2.1341085E-001
1.17125	-2.0924139E-001
1.17275	-1.8664908E-001
1.17425	-1.3616538E-001
1.17575	-8.9301825E-002
1.17725	-3.7044764E-002
1.17875	2.2369862E-002
1.18025	6.2162638E-002
1.18175	7.8588009E-002
1.18325	8.0363274E-002
1.18475	8.2560301E-002
1.18625	7.0153475E-002
1.18775	5.0356150E-002
