theta_deg	I
1.69775	6.2796556E-005
1.69925	7.4562362E-005
1.70075	8.8790781E-005
1.70225	1.0589223E-004
1.70375	1.2559311E-004
1.70525	1.4228413E-004
1.70675	1.6390037E-004
1.70825	1.8455896E-004
1.70975	2.0097634E-004
1.71125	2.2108766E-004
1.71275	2.3723142E-004
1.71425	2.5378563E-004
1.71575	2.6117344E-004
1.71725	2.7170798E-004
1.71875	2.7088710E-004
1.72025	2.6514102E-004
1.72175	2.5351203E-004
1.72325	2.3914680E-004
1.72475	2.2573926E-004
1.72625	2.0261807E-004
1.72775	1.8551660E-004
1.72925	1.6403721E-004
1.73075	1.4515717E-004
1.73225	1.2463544E-004
1.73375	1.0438730E-004
1.73525	9.3989620E-005
1.73675	8.9338020E-005
1.73825	9.2074246E-005
1.73975	1.0684991E-004
1.74125	1.3763254E-004
1.74275	1.8579024E-004
1.74425	2.3600012E-004
1.74575	3.0358508E-004
1.74725	3.8621933E-004
1.74875	4.8841763E-004
1.75025	6.0156087E-004
1.75175	7.2140788E-004
1.75325	8.5534650E-004
1.75475	1.0015982E-003
1.75625	1.1479867E-003
1.75775	1.3025840E-003
1.75925	1.4701782E-003
1.76075	1.6381829E-003
1.76225	1.7940113E-003
1.76375	1.9627002E-003
1.76525	2.1307047E-003
1.76675	2.2907744E-003
1.76825	2.4085694E-003
1.76975	2.5463386E-003
1.77125	2.6790460E-003
1.77275	2.7748141E-003
1.77425	2.8339168E-003
1.77575	2.8720873E-003
1.77725	2.9218867E-003
1.77875	2.9136781E-003
1.78025	2.8774228E-003
1.78175	2.8262555E-003
1.78325	2.7856224E-003
1.78475	2.7166691E-003
1.78625	2.6154288E-003
1.78775	2.5087155E-003
1.78925	2.3869534E-003
1.79075	2.2490469E-003
1.79225	2.1144242E-003
1.79375	1.9639314E-003
1.79525	1.8143965E-003
1.79675	1.6469389E-003
1.79825	1.5050652E-003
1.79975	1.3574454E-003
1.80125	1.1946395E-003
1.80275	1.0438730E-003
1.80425	9.0008398E-004
1.80575	7.8242592E-004
1.80725	6.6025316E-004
1.80875	5.5217190E-004
1.81025	4.5325703E-004
1.81175	3.6816020E-004
1.81325	2.9606046E-004
1.81475	2.2929635E-004
1.81625	1.7552935E-004
1.81775	1.3694848E-004
1.81925	1.0370324E-004
1.82075	8.2223814E-005
1.82225	6.4848733E-005
1.82375	5.6092784E-005
1.82525	5.2398871E-005
1.82675	5.2535685E-005
1.82825	5.6503221E-005
1.82975	6.2386120E-005
1.83125	7.1005255E-005
1.83275	7.8940335E-005
1.83425	8.8106717E-005
1.83575	9.5768170E-005
1.83725	1.0041976E-004
1.83875	1.0178787E-004
1.84025	1.0301918E-004
1.84175	1.0411369E-004
1.84325	1.0274557E-004
1.84475	9.6725846E-005
1.84625	9.3989620E-005
1.84775	8.8653964E-005
1.84925	8.0171631E-005
1.85075	7.3467854E-005
1.85225	6.3206993E-005
1.85375	5.5271918E-005
1.85525	4.5421475E-005
1.85675	3.7760019E-005
1.85825	3.3108423E-005
1.85975	2.5036536E-005
1.86125	2.1342619E-005
1.86275	1.6554211E-005
1.86425	1.4365225E-005
1.86575	1.3817978E-005
1.86725	1.2449861E-005
1.86875	1.2586673E-005
1.87025	1.4638848E-005
1.87175	1.7511895E-005
1.87325	1.9427256E-005
1.87475	2.2437112E-005
1.87625	2.5036534E-005
1.87775	2.6951899E-005
1.87925	2.6541464E-005
1.88075	2.8593638E-005
1.88225	3.0372190E-005
1.88375	3.1466683E-005
1.88525	3.2561176E-005
1.88675	3.5434223E-005
1.88825	3.6255089E-005
1.88975	3.4476539E-005
1.89125	3.2424363E-005
1.89275	2.8867262E-005
1.89425	2.5310159E-005
1.89575	2.0384939E-005
1.89725	1.9016823E-005
1.89875	1.5322907E-005
1.90025	1.3544355E-005
1.90175	1.1355369E-005
1.90325	9.5768164E-006
1.90475	8.7559465E-006
1.90625	6.2933364E-006
1.90775	5.6092781E-006
1.90925	4.5147849E-006
1.91075	4.9252199E-006
1.91225	6.2933373E-006
1.91375	6.0197140E-006
1.91525	6.8405830E-006
1.91675	9.5768164E-006
1.91825	1.0260875E-005
1.91975	1.1492180E-005
1.92125	1.1081745E-005
1.92275	1.2176239E-005
1.92425	1.2449862E-005
1.92575	1.1492180E-005
1.92725	1.2313049E-005
1.92875	1.1902615E-005
1.93025	1.2997109E-005
1.93175	1.3407544E-005
1.93325	1.3954791E-005
1.93475	1.3954791E-005
1.93625	1.2723485E-005
1.93775	1.2586673E-005
1.93925	1.1765805E-005
1.94075	1.0397688E-005
1.94225	9.3031931E-006
1.94375	7.9350766E-006
1.94525	7.7982650E-006
1.94675	6.2933364E-006
1.94825	4.9252199E-006
1.94975	4.3779733E-006
1.95125	3.8307267E-006
1.95275	4.6515966E-006
1.95425	4.7884082E-006
1.95575	4.7884082E-006
1.95725	5.4724665E-006
1.95875	6.0197131E-006
1.96025	6.1565247E-006
1.96175	5.7460898E-006
1.96325	5.3356548E-006
1.96475	5.8829014E-006
1.96625	5.7460898E-006
1.96775	6.4301480E-006
1.96925	6.8405830E-006
1.97075	7.3878296E-006
1.97225	7.7982650E-006
1.97375	8.4823232E-006
1.97525	8.7559465E-006
1.97675	8.6191349E-006
1.97825	8.2086999E-006
1.97975	7.7982650E-006
1.98125	7.1142063E-006
1.98275	6.4301480E-006
1.98425	5.4724665E-006
1.98575	4.1043500E-006
1.98725	3.6939152E-006
1.98875	3.0098565E-006
1.99025	2.8730449E-006
1.99175	2.5994216E-006
1.99325	2.3257983E-006
1.99475	2.5994216E-006
1.99625	2.4626099E-006
1.99775	2.1889866E-006
1.99925	1.9153633E-006
2.00075	2.4626099E-006
2.00225	2.7362332E-006
2.00375	2.8730449E-006
2.00525	3.0098565E-006
2.00675	3.2834798E-006
2.00825	3.6939148E-006
2.00975	3.5571036E-006
2.01125	4.1043500E-006
2.01275	4.5147849E-006
2.01425	5.3356548E-006
2.01575	6.2933364E-006
2.01725	7.1142063E-006
2.01875	6.8405830E-006
2.02025	6.7037713E-006
2.02175	6.4301480E-006
2.02325	5.7460898E-006
2.02475	5.3356548E-006
2.02625	4.3779733E-006
2.02775	4.2411616E-006
2.02925	3.4202915E-006
2.03075	3.1466682E-006
2.03225	3.0098565E-006
2.03375	2.4626099E-006
2.03525	2.1889866E-006
2.03675	1.6417399E-006
2.03825	1.6417399E-006
2.03975	1.5049283E-006
2.04125	1.2313050E-006
2.04275	1.0944933E-006
2.04425	1.5049285E-006
2.04575	1.7785518E-006
2.04725	2.1889866E-006
2.04875	2.3257983E-006
2.05025	2.4626099E-006
2.05175	3.1466686E-006
2.05325	3.9675383E-006
2.05475	4.3779733E-006
2.05625	4.5147849E-006
2.05775	4.9252199E-006
2.05925	5.6092781E-006
2.06075	5.7460898E-006
2.06225	4.7884082E-006
2.06375	4.5147849E-006
2.06525	4.3779733E-006
2.06675	4.3779733E-006
2.06825	4.1043500E-006
2.06975	3.6939148E-006
2.07125	3.9675383E-006
2.07275	3.5571031E-006
2.07425	3.2834798E-006
2.07575	2.7362332E-006
2.07725	2.1889866E-006
2.07875	1.7785516E-006
2.08025	1.2313050E-006
2.08175	1.5049283E-006
2.08325	1.3681166E-006
2.08475	1.2313050E-006
2.08625	1.2313050E-006
2.08775	1.3681166E-006
2.08925	1.5049283E-006
2.09075	1.2313050E-006
2.09225	1.6417401E-006
2.09375	2.0521750E-006
2.09525	2.4626099E-006
2.09675	2.7362332E-006
2.09825	3.0098565E-006
2.09975	3.0098565E-006
2.10125	3.1466682E-006
2.10275	3.0098565E-006
2.10425	3.1466682E-006
2.10575	3.1466682E-006
2.10725	2.7362332E-006
2.10875	2.8730449E-006
2.11025	2.5994216E-006
2.11175	2.4626099E-006
2.11325	2.1889866E-006
2.11475	1.6417399E-006
2.11625	1.6417399E-006
2.11775	1.5049283E-006
2.11925	1.3681166E-006
2.12075	1.3681166E-006
2.12225	1.2313050E-006
2.12375	1.3681166E-006
2.12525	1.3681166E-006
2.12675	1.3681166E-006
2.12825	1.2313050E-006
2.12975	1.0944933E-006
2.13125	9.5768166E-007
2.13275	1.0944933E-006
2.13425	1.3681166E-006
2.13575	1.5049283E-006
2.13725	1.9153633E-006
2.13875	2.0521750E-006
2.14025	2.4626099E-006
2.14175	2.7362332E-006
2.14325	2.5994216E-006
2.14475	2.7362332E-006
2.14625	2.4626099E-006
2.14775	3.0098565E-006
2.14925	2.5994216E-006
2.15075	2.4626099E-006
2.15225	2.7362332E-006
2.15375	2.7362332E-006
2.15525	2.5994216E-006
2.15675	1.9153633E-006
2.15825	1.9153633E-006
2.15975	1.6417399E-006
2.16125	1.3681166E-006
2.16275	1.0944933E-006
2.16425	1.0944933E-006
2.16575	1.0944933E-006
2.16725	1.0944933E-006
2.16875	9.5768166E-007
2.17025	9.5768166E-007
2.17175	1.0944933E-006
2.17325	1.5049285E-006
2.17475	1.9153633E-006
2.17625	2.3257983E-006
2.17775	2.4626099E-006
2.17925	2.5994216E-006
2.18075	2.5994216E-006
2.18225	2.1889866E-006
2.18375	2.1889866E-006
2.18525	1.7785518E-006
2.18675	1.6417399E-006
2.18825	1.3681166E-006
2.18975	1.6417399E-006
2.19125	1.7785516E-006
2.19275	1.3681166E-006
2.19425	1.3681166E-006
2.19575	1.7785518E-006
2.19725	2.0521750E-006
2.19875	1.6417399E-006
2.20025	1.5049283E-006
2.20175	1.5049283E-006
2.20325	1.5049283E-006
2.20475	1.2313050E-006
2.20625	9.5768166E-007
2.20775	9.5768166E-007
2.20925	1.0944933E-006
2.21075	1.0944933E-006
2.21225	1.0944933E-006
2.21375	1.2313050E-006
2.21525	1.2313050E-006
2.21675	1.2313050E-006
2.21825	1.2313050E-006
2.21975	1.3681166E-006
2.22125	1.3681166E-006
2.22275	1.0944933E-006
2.22425	1.5049285E-006
2.22575	1.6417399E-006
2.22725	1.6417399E-006
2.22875	1.9153633E-006
2.23025	2.0521750E-006
2.23175	2.1889866E-006
2.23325	1.9153633E-006
2.23475	2.0521750E-006
2.23625	2.1889866E-006
2.23775	1.7785516E-006
2.23925	1.6417399E-006
2.24075	1.5049283E-006
2.24225	1.7785516E-006
2.24375	1.5049283E-006
2.24525	1.2313050E-006
2.24675	1.2313050E-006
2.24825	1.2313050E-006
2.24975	1.2313050E-006
2.25125	8.2086996E-007
2.25275	8.2086996E-007
2.25425	8.2086996E-007
2.25575	8.2086996E-007
2.25725	8.2086996E-007
2.25875	8.2086996E-007
2.26025	1.0944933E-006
2.26175	1.2313050E-006
2.26325	1.3681166E-006
2.26475	1.7785518E-006
2.26625	1.7785518E-006
2.26775	1.7785518E-006
2.26925	1.5049283E-006
2.27075	1.3681166E-006
2.27225	1.2313050E-006
2.27375	8.2086996E-007
2.27525	8.2086996E-007
2.27675	8.2086996E-007
2.27825	8.2086996E-007
2.27975	9.5768166E-007
2.28125	9.5768166E-007
2.28275	1.2313050E-006
2.28425	1.2313050E-006
2.28575	1.5049283E-006
2.28725	1.5049283E-006
2.28875	1.7785518E-006
2.29025	1.7785518E-006
2.29175	1.5049283E-006
2.29325	1.6417399E-006
2.29475	1.3681166E-006
2.29625	1.3681166E-006
2.29775	9.5768166E-007
2.29925	1.2313050E-006
2.30075	1.2313050E-006
2.30225	1.0944933E-006
2.30375	1.0944933E-006
2.30525	1.0944933E-006
2.30675	1.0944933E-006
2.30825	9.5768166E-007
2.30975	9.5768166E-007
2.31125	9.5768166E-007
2.31275	9.5768166E-007
2.31425	1.2313050E-006
2.31575	1.7785518E-006
2.31725	1.7785518E-006
2.31875	1.7785516E-006
2.32025	1.7785516E-006
2.32175	1.7785516E-006
2.32325	1.9153633E-006
2.32475	1.3681166E-006
2.32625	1.6417401E-006
2.32775	1.9153633E-006
2.32925	2.1889866E-006
2.33075	2.1889866E-006
2.33225	1.7785516E-006
2.33375	1.7785516E-006
2.33525	1.5049283E-006
2.33675	1.2313050E-006
2.33825	1.2313050E-006
2.33975	1.2313050E-006
2.34125	1.2313050E-006
2.34275	1.3681166E-006
2.34425	1.2313050E-006
2.34575	1.3681166E-006
2.34725	1.0944933E-006
2.34875	1.3681166E-006
2.35025	1.3681166E-006
2.35175	1.2313050E-006
2.35325	1.2313050E-006
2.35475	1.2313050E-006
2.35625	1.5049283E-006
2.35775	1.3681166E-006
2.35925	1.3681166E-006
2.36075	1.3681166E-006
2.36225	1.3681166E-006
2.36375	1.5049283E-006
2.36525	1.3681166E-006
2.36675	1.2313050E-006
2.36825	1.2313050E-006
2.36975	1.2313050E-006
2.37125	1.3681166E-006
2.37275	1.0944933E-006
2.37425	9.5768166E-007
2.37575	9.5768166E-007
2.37725	9.5768166E-007
2.37875	9.5768166E-007
2.38025	9.5768166E-007
2.38175	1.0944933E-006
2.38325	1.0944933E-006
2.38475	1.0944933E-006
2.38625	1.0944933E-006
2.38775	1.0944933E-006
2.38925	9.5768166E-007
2.39075	8.2086996E-007
2.39225	8.2086996E-007
2.39375	8.2086996E-007
2.39525	8.2086996E-007
2.39675	8.2086996E-007
2.39825	8.2086996E-007
2.39975	8.2086996E-007
2.40125	8.2086996E-007
2.40275	9.5768166E-007
2.40425	9.5768166E-007
2.40575	9.5768166E-007
2.40725	1.2313050E-006
2.40875	1.2313050E-006
2.41025	1.9153633E-006
2.41175	1.9153633E-006
2.41325	1.9153633E-006
2.41475	1.9153633E-006
2.41625	1.6417399E-006
2.41775	1.9153633E-006
2.41925	1.3681166E-006
2.42075	1.5049283E-006
2.42225	1.6417399E-006
2.42375	1.6417399E-006
2.42525	1.6417399E-006
2.42675	1.5049283E-006
2.42825	1.3681166E-006
2.42975	1.0944933E-006
2.43125	9.5768166E-007
2.43275	1.3681166E-006
2.43425	1.5049283E-006
2.43575	1.3681166E-006
2.43725	1.3681166E-006
2.43875	1.3681166E-006
2.44025	1.5049283E-006
2.44175	1.0944933E-006
2.44325	1.3681168E-006
2.44475	1.3681166E-006
2.44625	1.3681166E-006
2.44775	1.9153633E-006
2.44925	1.9153633E-006
2.45075	1.9153633E-006
2.45225	1.9153633E-006
2.45375	2.4626099E-006
2.45525	2.4626099E-006
2.45675	1.9153633E-006
2.45825	1.7785516E-006
2.45975	1.7785516E-006
2.46125	1.3681166E-006
2.46275	8.2086996E-007
2.46425	8.2086996E-007
2.46575	9.5768166E-007
2.46725	9.5768166E-007
2.46875	9.5768166E-007
2.47025	9.5768166E-007
2.47175	9.5768166E-007
2.47325	9.5768166E-007
2.47475	8.2086996E-007
2.47625	8.2086996E-007
2.47775	8.2086996E-007
2.47925	8.2086996E-007
2.48075	9.5768166E-007
2.48225	1.0944933E-006
2.48375	1.3681166E-006
2.48525	1.5049283E-006
2.48675	1.5049283E-006
2.48825	1.5049283E-006
2.48975	1.3681166E-006
2.49125	1.2313050E-006
2.49275	9.5768166E-007
2.49425	8.2086996E-007
2.49575	8.2086996E-007
2.49725	9.5768166E-007
2.49875	1.0944933E-006
2.50025	1.2313050E-006
2.50175	1.2313050E-006
2.50325	1.3681166E-006
2.50475	1.5049283E-006
2.50625	1.3681166E-006
2.50775	1.2313050E-006
2.50925	1.0944933E-006
2.51075	1.0944933E-006
2.51225	9.5768166E-007
2.51375	8.2086996E-007
2.51525	1.0944933E-006
2.51675	1.0944933E-006
2.51825	1.0944933E-006
2.51975	1.0944933E-006
2.52125	1.3681166E-006
2.52275	1.3681166E-006
2.52425	1.0944933E-006
2.52575	1.0944933E-006
2.52725	1.3681166E-006
2.52875	1.5049283E-006
2.53025	1.3681166E-006
2.53175	1.3681166E-006
2.53325	1.3681166E-006
2.53475	1.9153633E-006
2.53625	1.9153633E-006
2.53775	1.9153633E-006
2.53925	2.5994216E-006
2.54075	2.8730449E-006
2.54225	3.5571031E-006
2.54375	3.0098565E-006
2.54525	3.1466682E-006
2.54675	3.4202915E-006
2.54825	2.5994216E-006
2.54975	2.3257983E-006
2.55125	1.7785516E-006
2.55275	1.7785516E-006
2.55425	1.5049283E-006
2.55575	1.0944933E-006
2.55725	1.3681166E-006
2.55875	1.3681166E-006
2.56025	1.3681166E-006
2.56175	1.6417399E-006
2.56325	1.5049283E-006
2.56475	1.5049283E-006
2.56625	1.3681166E-006
2.56775	1.6417399E-006
2.56925	1.5049283E-006
2.57075	1.6417401E-006
2.57225	1.6417401E-006
2.57375	1.6417399E-006
2.57525	1.9153633E-006
2.57675	2.0521750E-006
2.57825	2.1889866E-006
2.57975	2.1889866E-006
2.58125	2.5994216E-006
2.58275	2.8730449E-006
2.58425	2.5994216E-006
2.58575	2.4626099E-006
2.58725	3.0098565E-006
2.58875	3.0098565E-006
2.59025	3.2834798E-006
2.59175	3.1466682E-006
2.59325	3.0098565E-006
2.59475	3.2834798E-006
2.59625	3.0098565E-006
2.59775	2.8730449E-006
2.59925	2.8730449E-006
2.60075	2.8730449E-006
2.60225	2.8730449E-006
2.60375	2.3257983E-006
2.60525	2.0521750E-006
2.60675	1.7785516E-006
2.60825	1.3681166E-006
2.60975	1.3681166E-006
2.61125	1.6417399E-006
2.61275	1.9153633E-006
2.61425	2.4626099E-006
2.61575	3.1466682E-006
2.61725	3.4202915E-006
2.61875	4.1043500E-006
2.62025	6.0197140E-006
2.62175	7.7982650E-006
2.62325	9.9872514E-006
2.62475	1.2723484E-005
2.62625	1.6143777E-005
2.62775	2.0111314E-005
2.62925	2.3257982E-005
2.63075	2.5857405E-005
2.63225	2.8593640E-005
2.63375	3.0782623E-005
2.63525	3.4202920E-005
2.63675	3.9812196E-005
2.63825	4.3779739E-005
2.63975	4.6789592E-005
2.64125	5.1441191E-005
2.64275	5.5819157E-005
2.64425	5.9376263E-005
2.64575	5.8281774E-005
2.64725	6.0197137E-005
2.64875	6.4164669E-005
2.65025	6.5669599E-005
2.65175	6.7858586E-005
2.65325	6.7448156E-005
2.65475	7.0184382E-005
2.65625	7.2373376E-005
2.65775	7.3057432E-005
2.65925	7.1826129E-005
2.66075	7.0047572E-005
2.66225	7.0047572E-005
2.66375	6.6353656E-005
2.66525	6.2933359E-005
2.66675	5.8692207E-005
2.66825	5.4451040E-005
2.66975	5.0346691E-005
2.67125	4.6789588E-005
2.67275	4.3642922E-005
2.67425	3.8580889E-005
2.67575	3.4613349E-005
2.67725	3.2697990E-005
2.67875	2.9824945E-005
2.68025	2.5446971E-005
2.68175	2.2437112E-005
2.68325	1.9974503E-005
2.68475	1.8469575E-005
2.68625	1.5186095E-005
2.68775	1.2860298E-005
2.68925	1.1355369E-005
2.69075	1.0397686E-005
2.69225	8.4823232E-006
2.69375	6.4301480E-006
2.69525	5.6092781E-006
2.69675	4.6515966E-006
2.69825	4.3779733E-006
2.69975	3.6939148E-006
2.70125	3.1466682E-006
2.70275	2.5994216E-006
2.70425	2.4626099E-006
2.70575	2.3257983E-006
2.70725	1.6417399E-006
2.70875	1.3681166E-006
2.71025	1.7785518E-006
2.71175	2.3257983E-006
2.71325	2.5994216E-006
2.71475	3.0098565E-006
2.71625	3.5571031E-006
2.71775	3.4202915E-006
2.71925	3.0098565E-006
2.72075	3.0098565E-006
2.72225	2.5994216E-006
2.72375	2.5994216E-006
2.72525	2.8730453E-006
2.72675	3.2834798E-006
2.72825	3.5571031E-006
2.72975	3.0098565E-006
2.73125	3.1466682E-006
2.73275	2.8730449E-006
2.73425	2.0521750E-006
2.73575	1.5049283E-006
2.73725	1.2313050E-006
2.73875	1.2313050E-006
2.74025	1.0944933E-006
2.74175	1.0944933E-006
2.74325	9.5768166E-007
2.74475	1.2313050E-006
2.74625	1.3681166E-006
2.74775	1.3681166E-006
2.74925	1.3681166E-006
2.75075	1.6417401E-006
2.75225	1.9153633E-006
2.75375	1.6417399E-006
2.75525	1.7785516E-006
2.75675	2.1889866E-006
2.75825	2.1889866E-006
2.75975	1.9153633E-006
2.76125	1.6417399E-006
2.76275	1.6417399E-006
2.76425	1.5049283E-006
2.76575	1.0944933E-006
2.76725	1.2313050E-006
2.76875	1.2313050E-006
2.77025	1.2313050E-006
2.77175	1.6417401E-006
2.77325	1.6417401E-006
2.77475	1.6417399E-006
2.77625	1.5049283E-006
2.77775	1.5049283E-006
2.77925	1.5049283E-006
2.78075	1.0944933E-006
2.78225	9.5768166E-007
2.78375	9.5768166E-007
2.78525	9.5768166E-007
2.78675	8.2086996E-007
2.78825	8.2086996E-007
2.78975	8.2086996E-007
2.79125	9.5768166E-007
2.79275	9.5768166E-007
2.79425	1.2313050E-006
2.79575	1.3681166E-006
2.79725	1.5049283E-006
2.79875	1.5049283E-006
2.80025	1.3681166E-006
2.80175	1.3681166E-006
2.80325	1.0944933E-006
2.80475	9.5768166E-007
2.80625	1.2313050E-006
2.80775	1.2313050E-006
2.80925	1.2313050E-006
2.81075	1.2313050E-006
2.81225	1.3681166E-006
2.81375	1.3681166E-006
2.81525	1.0944933E-006
2.81675	1.0944933E-006
2.81825	1.0944933E-006
2.81975	1.0944933E-006
2.82125	9.5768166E-007
2.82275	9.5768166E-007
2.82425	8.2086996E-007
2.82575	8.2086996E-007
2.82725	9.5768166E-007
2.82875	9.5768166E-007
2.83025	9.5768166E-007
2.83175	9.5768166E-007
2.83325	9.5768166E-007
2.83475	9.5768166E-007
2.83625	8.2086996E-007
2.83775	8.2086996E-007
2.83925	8.2086996E-007
2.84075	8.2086996E-007
2.84225	1.0944933E-006
2.84375	1.0944933E-006
2.84525	1.5049285E-006
2.84675	1.6417399E-006
2.84825	1.6417399E-006
2.84975	1.6417399E-006
2.85125	1.3681166E-006
2.85275	1.3681166E-006
2.85425	9.5768166E-007
2.85575	8.2086996E-007
2.85725	8.2086996E-007
2.85875	8.2086996E-007
2.86025	8.2086996E-007
2.86175	8.2086996E-007
2.86325	8.2086996E-007
2.86475	8.2086996E-007
2.86625	8.2086996E-007
2.86775	8.2086996E-007
2.86925	9.5768166E-007
2.87075	9.5768166E-007
2.87225	9.5768166E-007
2.87375	9.5768166E-007
2.87525	9.5768166E-007
2.87675	9.5768166E-007
2.87825	8.2086996E-007
2.87975	9.5768166E-007
2.88125	9.5768166E-007
2.88275	1.0944933E-006
2.88425	1.2313050E-006
2.88575	1.2313050E-006
2.88725	1.2313050E-006
2.88875	1.0944933E-006
2.89025	1.0944933E-006
2.89175	9.5768166E-007
2.89325	8.2086996E-007
2.89475	8.2086996E-007
2.89625	8.2086996E-007
2.89775	8.2086996E-007
2.89925	8.2086996E-007
2.90075	9.5768166E-007
2.90225	9.5768166E-007
2.90375	1.2313050E-006
2.90525	1.3681166E-006
2.90675	1.3681166E-006
2.90825	1.3681166E-006
2.90975	1.2313050E-006
2.91125	1.5049283E-006
2.91275	1.2313050E-006
2.91425	1.0944933E-006
2.91575	1.0944933E-006
2.91725	1.0944933E-006
2.91875	1.0944933E-006
2.92025	8.2086996E-007
2.92175	8.2086996E-007
2.92325	8.2086996E-007
2.92475	8.2086996E-007
2.92625	9.5768166E-007
2.92775	9.5768166E-007
2.92925	9.5768166E-007
2.93075	9.5768166E-007
2.93225	9.5768166E-007
2.93375	9.5768166E-007
2.93525	9.5768166E-007
2.93675	9.5768166E-007
2.93825	9.5768166E-007
2.93975	1.0944933E-006
2.94125	1.0944933E-006
2.94275	1.0944933E-006
2.94425	9.5768166E-007
2.94575	9.5768166E-007
2.94725	9.5768166E-007
2.94875	8.2086996E-007
2.95025	8.2086996E-007
2.95175	8.2086996E-007
2.95325	8.2086996E-007
2.95475	8.2086996E-007
2.95625	8.2086996E-007
2.95775	8.2086996E-007
2.95925	8.2086996E-007
2.96075	8.2086996E-007
2.96225	8.2086996E-007
2.96375	8.2086996E-007
2.96525	8.2086996E-007
2.96675	8.2086996E-007
2.96825	9.5768166E-007
2.96975	9.5768166E-007
2.97125	9.5768166E-007
2.97275	9.5768166E-007
2.97425	9.5768166E-007
2.97575	9.5768166E-007
2.97725	8.2086996E-007
2.97875	8.2086996E-007
2.98025	8.2086996E-007
2.98175	9.5768166E-007
2.98325	9.5768166E-007
2.98475	9.5768166E-007
2.98625	9.5768166E-007
2.98775	9.5768166E-007
2.98925	9.5768166E-007
2.99075	8.2086996E-007
2.99225	8.2086996E-007
2.99375	8.2086996E-007
2.99525	8.2086996E-007
2.99675	8.2086996E-007
2.99825	8.2086996E-007
2.99975	8.2086996E-007
3.00125	8.2086996E-007
3.00275	8.2086996E-007
3.00425	8.2086996E-007
3.00575	9.5768166E-007
3.00725	9.5768166E-007
3.00875	9.5768166E-007
3.01025	9.5768166E-007
3.01175	9.5768166E-007
3.01325	9.5768166E-007
3.01475	8.2086996E-007
3.01625	8.2086996E-007
3.01775	8.2086996E-007
3.01925	9.5768166E-007
3.02075	9.5768166E-007
3.02225	9.5768166E-007
3.02375	9.5768166E-007
3.02525	9.5768166E-007
3.02675	9.5768166E-007
3.02825	8.2086996E-007
3.02975	8.2086996E-007
3.03125	8.2086996E-007
3.03275	8.2086996E-007
3.03425	8.2086996E-007
3.03575	8.2086996E-007
3.03725	8.2086996E-007
3.03875	9.5768166E-007
3.04025	9.5768166E-007
3.04175	1.2313050E-006
3.04325	1.2313050E-006
3.04475	1.2313050E-006
3.04625	1.2313050E-006
3.04775	1.0944933E-006
3.04925	1.0944933E-006
3.05075	8.2086996E-007
3.05225	8.2086996E-007
3.05375	8.2086996E-007
3.05525	8.2086996E-007
3.05675	8.2086996E-007
3.05825	8.2086996E-007
3.05975	8.2086996E-007
3.06125	1.0944933E-006
3.06275	1.0944933E-006
3.06425	1.0944933E-006
3.06575	1.0944933E-006
3.06725	1.0944933E-006
3.06875	1.0944933E-006
3.07025	8.2086996E-007
3.07175	8.2086996E-007
3.07325	8.2086996E-007
3.07475	8.2086996E-007
3.07625	8.2086996E-007
3.07775	8.2086996E-007
3.07925	8.2086996E-007
3.08075	8.2086996E-007
3.08225	8.2086996E-007
3.08375	1.0944933E-006
3.08525	1.2313050E-006
3.08675	1.2313050E-006
3.08825	1.2313050E-006
3.08975	1.3681166E-006
3.09125	1.3681166E-006
3.09275	1.0944933E-006
3.09425	9.5768166E-007
3.09575	9.5768166E-007
3.09725	9.5768166E-007
3.09875	1.0944933E-006
3.10025	1.0944933E-006
3.10175	1.0944933E-006
3.10325	1.0944933E-006
3.10475	1.0944933E-006
3.10625	1.2313050E-006
3.10775	9.5768166E-007
3.10925	1.0944933E-006
3.11075	1.6417401E-006
3.11225	1.6417401E-006
3.11375	1.6417401E-006
3.11525	1.5049283E-006
3.11675	1.5049283E-006
3.11825	1.3681166E-006
3.11975	8.2086996E-007
3.12125	8.2086996E-007
3.12275	8.2086996E-007
3.12425	8.2086996E-007
3.12575	8.2086996E-007
3.12725	8.2086996E-007
3.12875	8.2086996E-007
3.13025	9.5768166E-007
3.13175	9.5768166E-007
3.13325	9.5768166E-007
3.13475	9.5768166E-007
3.13625	9.5768166E-007
3.13775	9.5768166E-007
3.13925	9.5768166E-007
3.14075	1.2313050E-006
3.14225	1.2313050E-006
3.14375	1.2313050E-006
3.14525	1.2313050E-006
3.14675	1.2313050E-006
3.14825	1.2313050E-006
3.14975	9.5768166E-007
3.15125	9.5768166E-007
3.15275	9.5768166E-007
3.15425	9.5768166E-007
3.15575	1.0944933E-006
3.15725	9.5768166E-007
3.15875	9.5768166E-007
3.16025	9.5768166E-007
3.16175	9.5768166E-007
3.16325	9.5768166E-007
3.16475	8.2086996E-007
3.16625	8.2086996E-007
3.16775	1.0944933E-006
3.16925	1.0944933E-006
3.17075	1.2313050E-006
3.17225	1.2313050E-006
3.17375	1.2313050E-006
3.17525	1.2313050E-006
3.17675	9.5768166E-007
3.17825	9.5768166E-007
3.17975	8.2086996E-007
3.18125	8.2086996E-007
3.18275	8.2086996E-007
3.18425	8.2086996E-007
3.18575	8.2086996E-007
3.18725	1.0944933E-006
3.18875	1.0944933E-006
3.19025	1.0944933E-006
3.19175	1.0944933E-006
3.19325	1.0944933E-006
3.19475	1.0944933E-006
