# specimen,CoC1,record_name,P2-01,instrument_id,Co(260914A),raw_file,XRR 1_Co(260914A).xrdml,role,"Co/C, baseline round 1",points,5302
two_theta_deg,intensity_counts
2.65150,361.0
2.65450,396.0
2.65750,344.0
2.66050,348.0
2.66350,336.0
2.66650,316.0
2.66950,326.0
2.67250,300.0
2.67550,331.0
2.67850,287.0
2.68150,297.0
2.68450,268.0
2.68750,311.0
2.69050,286.0
2.69350,247.0
2.69650,263.0
2.69950,263.0
2.70250,243.0
2.70550,231.0
2.70850,227.0
2.71150,201.0
2.71450,198.0
2.71750,188.0
2.72050,177.0
2.72350,209.0
2.72650,163.0
2.72950,177.0
2.73250,181.0
2.73550,168.0
2.73850,152.0
2.74150,166.0
2.74450,131.0
2.74750,131.0
2.75050,128.0
2.75350,125.0
2.75650,107.0
2.75950,105.0
2.76250,89.0
2.76550,108.0
2.76850,109.0
2.77150,115.0
2.77450,93.0
2.77750,74.0
2.78050,90.0
2.78350,68.0
2.78650,73.0
2.78950,61.0
2.79250,50.0
2.79550,63.0
2.79850,59.0
2.80150,48.0
2.80450,57.0
2.80750,58.0
2.81050,48.0
2.81350,46.0
2.81650,36.0
2.81950,37.0
2.82250,50.0
2.82550,40.0
2.82850,32.0
2.83150,40.0
2.83450,32.0
2.83750,36.0
2.84050,42.0
2.84350,30.0
2.84650,35.0
2.84950,40.0
2.85250,32.0
2.85550,43.0
2.85850,36.0
2.86150,43.0
2.86450,40.0
2.86750,38.0
2.87050,28.0
2.87350,47.0
2.87650,30.0
2.87950,41.0
2.88250,44.0
2.88550,35.0
2.88850,51.0
2.89150,49.0
2.89450,52.0
2.89750,60.0
2.90050,59.0
2.90350,61.0
2.90650,63.0
2.90950,71.0
2.91250,68.0
2.91550,57.0
2.91850,49.0
2.92150,63.0
2.92450,75.0
2.92750,71.0
2.93050,76.0
2.93350,86.0
2.93650,96.0
2.93950,102.0
2.94250,86.0
2.94550,96.0
2.94850,102.0
2.95150,88.0
2.95450,116.0
2.95750,129.0
2.96050,112.0
2.96350,136.0
2.96650,153.0
2.96950,126.0
2.97250,152.0
2.97550,153.0
2.97850,134.0
2.98150,137.0
2.98450,165.0
2.98750,159.0
2.99050,153.0
2.99350,191.0
2.99650,147.0
2.99950,168.0
3.00250,167.0
3.00550,172.0
3.00850,145.0
3.01150,186.0
3.01450,139.0
3.01750,166.0
3.02050,210.0
3.02350,204.0
3.02650,197.0
3.02950,220.0
3.03250,216.0
3.03550,216.0
3.03850,210.0
3.04150,228.0
3.04450,217.0
3.04750,220.0
3.05050,211.0
3.05350,202.0
3.05650,247.0
3.05950,251.0
3.06250,221.0
3.06550,253.0
3.06850,245.0
3.07150,247.0
3.07450,230.0
3.07750,227.0
3.08050,257.0
3.08350,261.0
3.08650,243.0
3.08950,247.0
3.09250,252.0
3.09550,254.0
3.09850,216.0
3.10150,261.0
3.10450,240.0
3.10750,227.0
3.11050,223.0
3.11350,225.0
3.11650,261.0
3.11950,285.0
3.12250,291.0
3.12550,257.0
3.12850,250.0
3.13150,217.0
3.13450,279.0
3.13750,239.0
3.14050,242.0
3.14350,266.0
3.14650,269.0
3.14950,252.0
3.15250,251.0
3.15550,263.0
3.15850,236.0
3.16150,229.0
3.16450,258.0
3.16750,248.0
3.17050,258.0
3.17350,273.0
3.17650,262.0
3.17950,215.0
3.18250,256.0
3.18550,226.0
3.18850,220.0
3.19150,249.0
3.19450,239.0
3.19750,240.0
3.20050,238.0
3.20350,224.0
3.20650,243.0
3.20950,216.0
3.21250,209.0
3.21550,196.0
3.21850,243.0
3.22150,210.0
3.22450,226.0
3.22750,175.0
3.23050,207.0
3.23350,202.0
3.23650,208.0
3.23950,173.0
3.24250,209.0
3.24550,185.0
3.24850,175.0
3.25150,158.0
3.25450,168.0
3.25750,182.0
3.26050,194.0
3.26350,171.0
3.26650,151.0
3.26950,173.0
3.27250,158.0
3.27550,138.0
3.27850,123.0
3.28150,131.0
3.28450,147.0
3.28750,152.0
3.29050,152.0
3.29350,134.0
3.29650,133.0
3.29950,126.0
3.30250,149.0
3.30550,123.0
3.30850,107.0
3.31150,136.0
