# specimen,CoC4,record_name,P2-04,instrument_id,Co-C(260916B),raw_file,XRR-1_Co-C(260916B).xrdml,role,"Co/C, qualification reference curve 1; baseline round 2",points,4899
two_theta_deg,intensity_counts
2.32750,226.0
2.33050,236.0
2.33350,250.0
2.33650,263.0
2.33950,302.0
2.34250,367.0
2.34550,388.0
2.34850,419.0
2.35150,445.0
2.35450,464.0
2.35750,455.0
2.36050,474.0
2.36350,536.0
2.36650,449.0
2.36950,451.0
2.37250,442.0
2.37550,421.0
2.37850,396.0
2.38150,299.0
2.38450,304.0
2.38750,260.0
2.39050,226.0
2.39350,231.0
2.39650,186.0
2.39950,200.0
2.40250,188.0
2.40550,165.0
2.40850,168.0
2.41150,198.0
2.41450,217.0
2.41750,269.0
2.42050,276.0
2.42350,330.0
2.42650,296.0
2.42950,383.0
2.43250,363.0
2.43550,415.0
2.43850,411.0
2.44150,402.0
2.44450,422.0
2.44750,341.0
2.45050,357.0
2.45350,311.0
2.45650,305.0
2.45950,257.0
2.46250,245.0
2.46550,221.0
2.46850,153.0
2.47150,133.0
2.47450,121.0
2.47750,131.0
2.48050,130.0
2.48350,122.0
2.48650,141.0
2.48950,150.0
2.49250,181.0
2.49550,205.0
2.49850,221.0
2.50150,270.0
2.50450,267.0
2.50750,287.0
2.51050,347.0
2.51350,311.0
2.51650,303.0
2.51950,325.0
2.52250,331.0
2.52550,306.0
2.52850,292.0
2.53150,289.0
2.53450,241.0
2.53750,201.0
2.54050,202.0
2.54350,182.0
2.54650,157.0
2.54950,106.0
2.55250,112.0
2.55550,91.0
2.55850,100.0
2.56150,100.0
2.56450,90.0
2.56750,121.0
2.57050,153.0
2.57350,138.0
2.57650,180.0
2.57950,211.0
2.58250,213.0
2.58550,246.0
2.58850,269.0
2.59150,255.0
2.59450,264.0
2.59750,248.0
2.60050,259.0
2.60350,270.0
2.60650,248.0
2.60950,233.0
2.61250,188.0
2.61550,183.0
2.61850,162.0
2.62150,166.0
2.62450,112.0
2.62750,106.0
2.63050,96.0
2.63350,76.0
2.63650,80.0
2.63950,86.0
2.64250,81.0
2.64550,84.0
2.64850,100.0
2.65150,117.0
2.65450,138.0
2.65750,187.0
2.66050,213.0
2.66350,223.0
2.66650,213.0
2.66950,222.0
2.67250,263.0
2.67550,225.0
2.67850,224.0
2.68150,251.0
2.68450,214.0
2.68750,223.0
2.69050,194.0
2.69350,165.0
2.69650,145.0
