# specimen,C1,record_name,P2-06,instrument_id,C(260917B)-XRR,raw_file,XRR 1_C(260917B)-XRR.xrdml,role,single carbon film on glass; baseline round 3,points,2891
two_theta_deg,intensity_counts
2.19250,8.0
2.19550,5.0
2.19850,3.0
2.20150,7.0
2.20450,10.0
2.20750,7.0
2.21050,6.0
2.21350,11.0
2.21650,12.0
2.21950,14.0
2.22250,12.0
2.22550,21.0
2.22850,15.0
2.23150,22.0
2.23450,12.0
2.23750,17.0
2.24050,17.0
2.24350,23.0
2.24650,14.0
2.24950,24.0
2.25250,28.0
2.25550,22.0
2.25850,22.0
2.26150,20.0
2.26450,34.0
2.26750,24.0
2.27050,23.0
2.27350,25.0
2.27650,22.0
2.27950,23.0
2.28250,24.0
2.28550,29.0
2.28850,32.0
2.29150,39.0
2.29450,33.0
2.29750,35.0
2.30050,41.0
2.30350,25.0
2.30650,42.0
2.30950,37.0
2.31250,22.0
2.31550,22.0
2.31850,37.0
2.32150,36.0
2.32450,34.0
2.32750,32.0
2.33050,33.0
2.33350,22.0
2.33650,35.0
2.33950,18.0
2.34250,31.0
2.34550,38.0
2.34850,23.0
2.35150,29.0
2.35450,25.0
2.35750,14.0
2.36050,19.0
2.36350,21.0
2.36650,23.0
2.36950,23.0
2.37250,19.0
2.37550,15.0
2.37850,15.0
2.38150,16.0
2.38450,25.0
2.38750,15.0
2.39050,15.0
2.39350,13.0
2.39650,7.0
2.39950,7.0
2.40250,11.0
2.40550,10.0
2.40850,10.0
2.41150,12.0
2.41450,6.0
2.41750,9.0
2.42050,11.0
2.42350,5.0
2.42650,2.0
2.42950,3.0
2.43250,5.0
2.43550,5.0
2.43850,2.0
2.44150,2.0
2.44450,2.0
2.44750,4.0
2.45050,1.0
2.45350,0.0
2.45650,3.0
2.45950,3.0
2.46250,4.0
2.46550,3.0
2.46850,1.0
2.47150,0.0
2.47450,2.0
2.47750,2.0
2.48050,3.0
2.48350,4.0
2.48650,3.0
2.48950,3.0
2.49250,6.0
2.49550,1.0
2.49850,3.0
2.50150,3.0
2.50450,7.0
2.50750,3.0
2.51050,10.0
2.51350,4.0
2.51650,7.0
2.51950,4.0
2.52250,10.0
2.52550,5.0
2.52850,8.0
2.53150,10.0
2.53450,14.0
2.53750,5.0
2.54050,15.0
2.54350,5.0
2.54650,5.0
2.54950,8.0
2.55250,9.0
2.55550,9.0
2.55850,11.0
2.56150,7.0
2.56450,9.0
2.56750,12.0
2.57050,4.0
2.57350,8.0
2.57650,10.0
2.57950,16.0
2.58250,11.0
2.58550,4.0
2.58850,20.0
2.59150,16.0
2.59450,8.0
2.59750,12.0
2.60050,13.0
2.60350,10.0
2.60650,15.0
2.60950,6.0
2.61250,10.0
2.61550,13.0
2.61850,8.0
2.62150,23.0
2.62450,12.0
2.62750,12.0
2.63050,17.0
2.63350,9.0
2.63650,7.0
2.63950,6.0
2.64250,12.0
2.64550,12.0
2.64850,7.0
2.65150,7.0
2.65450,5.0
2.65750,7.0
2.66050,8.0
2.66350,6.0
2.66650,6.0
2.66950,7.0
2.67250,7.0
2.67550,6.0
2.67850,8.0
2.68150,5.0
2.68450,7.0
2.68750,3.0
2.69050,3.0
2.69350,7.0
2.69650,4.0
2.69950,4.0
2.70250,4.0
2.70550,4.0
2.70850,6.0
2.71150,4.0
2.71450,3.0
2.71750,1.0
2.72050,3.0
2.72350,2.0
2.72650,3.0
2.72950,3.0
2.73250,1.0
2.73550,0.0
2.73850,0.0
2.74150,0.0
2.74450,3.0
2.74750,0.0
2.75050,3.0
2.75350,1.0
2.75650,0.0
2.75950,1.0
2.76250,1.0
2.76550,3.0
2.76850,0.0
2.77150,2.0
2.77450,1.0
2.77750,0.0
2.78050,2.0
2.78350,1.0
2.78650,1.0
2.78950,1.0
2.79250,1.0
2.79550,4.0
2.79850,4.0
2.80150,1.0
2.80450,0.0
2.80750,1.0
2.81050,1.0
2.81350,4.0
2.81650,1.0
2.81950,4.0
2.82250,1.0
2.82550,2.0
2.82850,1.0
2.83150,2.0
2.83450,2.0
2.83750,10.0
2.84050,4.0
2.84350,3.0
2.84650,3.0
2.84950,2.0
2.85250,5.0
2.85550,5.0
2.85850,4.0
2.86150,1.0
2.86450,6.0
2.86750,3.0
2.87050,5.0
2.87350,5.0
2.87650,4.0
2.87950,3.0
2.88250,3.0
2.88550,4.0
2.88850,4.0
2.89150,6.0
2.89450,10.0
2.89750,4.0
2.90050,4.0
2.90350,3.0
2.90650,6.0
2.90950,3.0
2.91250,5.0
2.91550,5.0
2.91850,7.0
2.92150,6.0
2.92450,3.0
2.92750,1.0
2.93050,4.0
2.93350,7.0
2.93650,6.0
2.93950,7.0
2.94250,2.0
2.94550,6.0
2.94850,3.0
2.95150,4.0
2.95450,5.0
2.95750,1.0
2.96050,1.0
2.96350,5.0
2.96650,3.0
2.96950,3.0
2.97250,3.0
2.97550,2.0
2.97850,0.0
2.98150,2.0
2.98450,3.0
2.98750,2.0
2.99050,2.0
2.99350,5.0
2.99650,2.0
2.99950,5.0
3.00250,3.0
3.00550,1.0
3.00850,3.0
3.01150,0.0
3.01450,0.0
3.01750,2.0
3.02050,0.0
3.02350,0.0
3.02650,2.0
3.02950,1.0
3.03250,0.0
3.03550,1.0
3.03850,0.0
3.04150,0.0
3.04450,1.0
3.04750,1.0
3.05050,2.0
3.05350,0.0
3.05650,2.0
3.05950,1.0
3.06250,0.0
3.06550,1.0
3.06850,1.0
3.07150,0.0
3.07450,0.0
3.07750,1.0
3.08050,2.0
3.08350,1.0
3.08650,3.0
3.08950,0.0
3.09250,0.0
3.09550,3.0
3.09850,3.0
3.10150,3.0
3.10450,3.0
3.10750,0.0
3.11050,0.0
3.11350,4.0
3.11650,1.0
3.11950,2.0
3.12250,2.0
3.12550,4.0
3.12850,3.0
3.13150,4.0
3.13450,0.0
3.13750,3.0
3.14050,3.0
3.14350,6.0
3.14650,1.0
3.14950,0.0
3.15250,2.0
3.15550,1.0
3.15850,6.0
3.16150,5.0
3.16450,0.0
3.16750,2.0
3.17050,2.0
3.17350,2.0
3.17650,1.0
3.17950,8.0
3.18250,1.0
3.18550,1.0
3.18850,4.0
3.19150,4.0
3.19450,2.0
3.19750,2.0
3.20050,5.0
3.20350,3.0
3.20650,1.0
3.20950,1.0
3.21250,3.0
3.21550,2.0
3.21850,7.0
3.22150,0.0
3.22450,0.0
3.22750,4.0
3.23050,2.0
3.23350,1.0
3.23650,2.0
3.23950,1.0
3.24250,2.0
3.24550,3.0
3.24850,7.0
3.25150,0.0
3.25450,0.0
3.25750,1.0
3.26050,0.0
3.26350,1.0
3.26650,2.0
3.26950,1.0
3.27250,2.0
3.27550,4.0
3.27850,0.0
3.28150,2.0
3.28450,1.0
3.28750,2.0
3.29050,1.0
3.29350,2.0
