# specimen,CoC3,record_name,P2-03,instrument_id,Co-C(260916A)-XRR,raw_file,XRR-1_Co-C(260916A)-XRR.xrdml,role,"Co/C, baseline round 2",points,3585
two_theta_deg,intensity_counts
3.00250,2.0
3.00550,4.0
3.00850,4.0
3.01150,7.0
3.01450,4.0
3.01750,5.0
3.02050,9.0
3.02350,10.0
3.02650,7.0
3.02950,5.0
3.03250,13.0
3.03550,11.0
3.03850,15.0
3.04150,8.0
3.04450,13.0
3.04750,15.0
3.05050,11.0
3.05350,14.0
3.05650,8.0
3.05950,18.0
3.06250,11.0
3.06550,4.0
3.06850,1.0
3.07150,6.0
3.07450,4.0
3.07750,4.0
3.08050,4.0
3.08350,4.0
3.08650,4.0
3.08950,7.0
3.09250,5.0
3.09550,3.0
3.09850,8.0
3.10150,2.0
3.10450,5.0
3.10750,4.0
3.11050,5.0
3.11350,4.0
3.11650,8.0
3.11950,7.0
3.12250,7.0
3.12550,6.0
3.12850,10.0
3.13150,9.0
3.13450,4.0
3.13750,8.0
3.14050,13.0
3.14350,14.0
3.14650,12.0
3.14950,11.0
3.15250,7.0
3.15550,7.0
3.15850,10.0
3.16150,5.0
3.16450,8.0
3.16750,8.0
3.17050,4.0
3.17350,6.0
3.17650,3.0
3.17950,5.0
3.18250,10.0
3.18550,5.0
3.18850,2.0
3.19150,5.0
3.19450,4.0
3.19750,5.0
3.20050,8.0
3.20350,9.0
3.20650,7.0
3.20950,7.0
3.21250,5.0
3.21550,6.0
3.21850,4.0
3.22150,8.0
3.22450,6.0
3.22750,6.0
3.23050,9.0
3.23350,7.0
3.23650,4.0
3.23950,12.0
3.24250,5.0
3.24550,11.0
3.24850,9.0
3.25150,10.0
3.25450,7.0
3.25750,6.0
3.26050,4.0
3.26350,4.0
3.26650,7.0
3.26950,5.0
3.27250,5.0
3.27550,3.0
3.27850,1.0
3.28150,1.0
3.28450,4.0
3.28750,2.0
3.29050,7.0
3.29350,3.0
3.29650,4.0
3.29950,7.0
3.30250,2.0
3.30550,4.0
3.30850,2.0
3.31150,9.0
3.31450,13.0
3.31750,5.0
3.32050,8.0
3.32350,2.0
3.32650,10.0
3.32950,7.0
3.33250,4.0
3.33550,9.0
3.33850,7.0
3.34150,7.0
3.34450,3.0
3.34750,6.0
3.35050,5.0
3.35350,7.0
3.35650,3.0
3.35950,11.0
3.36250,6.0
3.36550,4.0
3.36850,7.0
3.37150,5.0
3.37450,4.0
3.37750,0.0
3.38050,4.0
3.38350,4.0
3.38650,3.0
3.38950,5.0
3.39250,7.0
3.39550,5.0
3.39850,4.0
3.40150,5.0
3.40450,7.0
3.40750,4.0
3.41050,6.0
3.41350,4.0
3.41650,7.0
3.41950,4.0
3.42250,2.0
3.42550,5.0
3.42850,4.0
3.43150,7.0
3.43450,4.0
3.43750,6.0
3.44050,6.0
3.44350,3.0
3.44650,9.0
3.44950,8.0
3.45250,11.0
3.45550,3.0
3.45850,5.0
3.46150,2.0
3.46450,5.0
3.46750,1.0
3.47050,2.0
3.47350,2.0
3.47650,6.0
3.47950,4.0
3.48250,7.0
3.48550,1.0
3.48850,3.0
3.49150,3.0
3.49450,4.0
3.49750,2.0
3.50050,3.0
3.50350,2.0
3.50650,5.0
3.50950,4.0
3.51250,8.0
3.51550,4.0
3.51850,7.0
3.52150,4.0
3.52450,10.0
3.52750,8.0
3.53050,4.0
3.53350,2.0
3.53650,4.0
3.53950,6.0
3.54250,4.0
3.54550,4.0
3.54850,2.0
3.55150,1.0
3.55450,3.0
3.55750,3.0
3.56050,2.0
3.56350,3.0
3.56650,3.0
3.56950,3.0
3.57250,1.0
3.57550,4.0
3.57850,1.0
3.58150,1.0
3.58450,2.0
3.58750,2.0
3.59050,4.0
3.59350,3.0
3.59650,4.0
3.59950,3.0
3.60250,4.0
3.60550,4.0
3.60850,3.0
3.61150,2.0
3.61450,7.0
3.61750,6.0
3.62050,5.0
3.62350,8.0
3.62650,6.0
3.62950,3.0
3.63250,3.0
3.63550,7.0
3.63850,8.0
3.64150,3.0
3.64450,5.0
3.64750,7.0
3.65050,2.0
3.65350,6.0
3.65650,2.0
3.65950,2.0
3.66250,2.0
3.66550,2.0
3.66850,3.0
3.67150,1.0
3.67450,0.0
3.67750,1.0
3.68050,3.0
3.68350,5.0
3.68650,5.0
3.68950,8.0
3.69250,2.0
3.69550,5.0
3.69850,7.0
3.70150,4.0
3.70450,8.0
3.70750,8.0
3.71050,4.0
3.71350,7.0
3.71650,5.0
3.71950,4.0
3.72250,8.0
3.72550,6.0
3.72850,7.0
3.73150,8.0
3.73450,5.0
3.73750,7.0
3.74050,5.0
3.74350,5.0
3.74650,6.0
3.74950,6.0
3.75250,4.0
3.75550,5.0
3.75850,4.0
3.76150,2.0
3.76450,5.0
3.76750,9.0
3.77050,6.0
3.77350,4.0
3.77650,10.0
3.77950,8.0
3.78250,7.0
3.78550,13.0
3.78850,25.0
3.79150,20.0
3.79450,21.0
3.79750,26.0
3.80050,25.0
3.80350,36.0
3.80650,37.0
