theta_deg	I
1.38875	1.9248121E-004
1.39025	1.6733521E-004
1.39175	1.4150339E-004
1.39325	1.2024359E-004
1.39475	9.8755198E-005
1.39625	8.5496402E-005
1.39775	8.1152997E-005
1.39925	8.1838807E-005
1.40075	8.8468201E-005
1.40225	1.0721340E-004
1.40375	1.2412980E-004
1.40525	1.4516099E-004
1.40675	1.6664941E-004
1.40825	1.9591021E-004
1.40975	2.1877019E-004
1.41125	2.3591518E-004
1.41275	2.5420319E-004
1.41425	2.8026360E-004
1.41575	2.9740861E-004
1.41725	3.0015182E-004
1.41875	3.0929581E-004
1.42025	3.1021019E-004
1.42175	2.9626561E-004
1.42325	2.7454860E-004
1.42475	2.5100281E-004
1.42625	2.2951439E-004
1.42775	1.9591018E-004
1.42925	1.6642081E-004
1.43075	1.5156179E-004
1.43225	1.2847320E-004
1.43375	1.0744201E-004
1.43525	9.0296999E-005
1.43675	8.1153004E-005
1.43825	7.5438002E-005
1.43975	7.2008996E-005
1.44125	7.9552796E-005
1.44275	9.6240597E-005
1.44425	1.2230100E-004
1.44575	1.4470379E-004
1.44725	1.7305020E-004
1.44875	2.0413980E-004
1.45025	2.3271480E-004
1.45175	2.5534621E-004
1.45325	2.7614878E-004
1.45475	3.0106620E-004
1.45625	3.1752538E-004
1.45775	3.2392622E-004
1.45925	3.2552643E-004
1.46075	3.2072581E-004
1.46225	3.0015179E-004
1.46375	2.7889202E-004
1.46525	2.5168862E-004
1.46675	2.2334220E-004
1.46825	1.9362419E-004
1.46975	1.6664941E-004
1.47125	1.4744700E-004
1.47275	1.2481560E-004
1.47425	1.0675620E-004
1.47575	9.5554795E-005
1.47725	9.0982801E-005
1.47875	8.8925408E-005
1.48025	8.9153997E-005
1.48175	1.0035540E-004
1.48325	1.1681460E-004
1.48475	1.3693140E-004
1.48625	1.6253460E-004
1.48775	1.9362419E-004
1.48925	2.3020020E-004
1.49075	2.6860498E-004
1.49225	2.9878019E-004
1.49375	3.2575498E-004
1.49525	3.3855659E-004
1.49675	3.4244277E-004
1.49825	3.4381440E-004
1.49975	3.3627063E-004
1.50125	3.2301180E-004
1.50275	3.1021022E-004
1.50425	2.8895040E-004
1.50575	2.7134820E-004
1.50725	2.3820119E-004
1.50875	2.0939762E-004
1.51025	1.8333721E-004
1.51175	1.5339059E-004
1.51325	1.3601700E-004
1.51475	1.1315700E-004
1.51625	1.0424160E-004
1.51775	9.2583010E-005
1.51925	9.3268805E-005
1.52075	1.0469881E-004
1.52225	1.1910061E-004
1.52375	1.4973299E-004
1.52525	1.8219421E-004
1.52675	2.1991320E-004
1.52825	2.6769060E-004
1.52975	3.1203902E-004
1.53125	3.4792919E-004
1.53275	3.8061899E-004
1.53425	4.1376601E-004
1.53575	4.4074081E-004
1.53725	4.5377098E-004
1.53875	4.5468542E-004
1.54025	4.5925743E-004
1.54175	4.5125638E-004
1.54325	4.2725340E-004
1.54475	4.0233601E-004
1.54625	3.6576003E-004
1.54775	3.3284162E-004
1.54925	2.9740861E-004
1.55075	2.5443180E-004
1.55225	2.2174201E-004
1.55375	1.8836641E-004
1.55525	1.6687799E-004
1.55675	1.5179040E-004
1.55825	1.4676120E-004
1.55975	1.6550640E-004
1.56125	1.8996659E-004
1.56275	2.3065740E-004
1.56425	2.8483558E-004
1.56575	3.5570157E-004
1.56725	4.4165517E-004
1.56875	5.3172355E-004
1.57025	6.3047878E-004
1.57175	7.1711821E-004
1.57325	7.9324195E-004
1.57475	8.6365081E-004
1.57625	9.2171523E-004
1.57775	9.5966272E-004
1.57925	9.7749371E-004
1.58075	9.8938076E-004
1.58225	9.9555298E-004
1.58375	9.7337877E-004
1.58525	9.3063054E-004
1.58675	8.7896694E-004
1.58825	8.1701641E-004
1.58975	7.3952094E-004
1.59125	6.5242435E-004
1.59275	5.6875683E-004
1.59425	5.0772063E-004
1.59575	4.5834298E-004
1.59725	4.3228260E-004
1.59875	4.3914060E-004
1.60025	4.9217581E-004
1.60175	5.9275981E-004
1.60325	7.3723501E-004
1.60475	9.3383103E-004
1.60625	1.2127230E-003
1.60775	1.5633954E-003
1.60925	1.9675603E-003
1.61075	2.4265891E-003
1.61225	2.9368242E-003
1.61375	3.4854645E-003
1.61525	4.0951404E-003
1.61675	4.7121323E-003
1.61825	5.3453539E-003
1.61975	6.0277246E-003
1.62125	6.7320415E-003
1.62275	7.4038971E-003
1.62425	7.9959715E-003
1.62575	8.5706720E-003
1.62725	9.1300560E-003
1.62875	9.6206311E-003
1.63025	1.0041255E-002
1.63175	1.0441534E-002
1.63325	1.0759973E-002
1.63475	1.0981943E-002
1.63625	1.1113846E-002
1.63775	1.1094415E-002
1.63925	1.0966856E-002
1.64075	1.0733685E-002
1.64225	1.0464165E-002
1.64375	1.0133609E-002
1.64525	9.7241858E-003
1.64675	9.2445845E-003
1.64825	8.7270336E-003
1.64975	8.1633059E-003
1.65125	7.5584301E-003
1.65275	6.9405246E-003
1.65425	6.2899292E-003
1.65575	5.7081417E-003
1.65725	5.1208683E-003
1.65875	4.5434246E-003
1.66025	3.9591230E-003
1.66175	3.4059111E-003
1.66325	2.9048203E-003
1.66475	2.4259030E-003
1.66625	1.9872196E-003
1.66775	1.6173449E-003
1.66925	1.3133070E-003
1.67075	1.0332719E-003
1.67225	7.9507072E-004
1.67375	6.0510426E-004
1.67525	4.5034205E-004
1.67675	3.3649919E-004
1.67825	2.4643081E-004
1.67975	1.9408140E-004
1.68125	1.5544800E-004
1.68275	1.4538960E-004
1.68425	1.4721841E-004
1.68575	1.4470379E-004
1.68725	1.6322039E-004
1.68875	1.7945100E-004
1.69025	2.0436842E-004
1.69175	2.1511260E-004
1.69325	2.3111461E-004
1.69475	2.4505917E-004
1.69625	2.4711658E-004
1.69775	2.4345900E-004
1.69925	2.3385779E-004
1.70075	2.2105621E-004
1.70225	2.0551140E-004
