theta_deg	log10_I_minus_log10_R
1.03325	-1.7102480E-002
1.03475	-1.9005775E-002
1.03625	-2.1572828E-002
1.03775	-2.5322676E-002
1.03925	-2.1040916E-002
1.04075	-2.2310734E-002
1.04225	-1.5866756E-002
1.04375	-8.6627007E-003
1.04525	2.9501915E-003
1.04675	2.5001526E-002
1.04825	4.2666435E-002
1.04975	7.5527668E-002
1.05125	8.8893414E-002
1.05275	9.9321365E-002
1.05425	1.0769463E-001
1.05575	1.0424256E-001
1.05725	9.7644091E-002
1.05875	8.2977772E-002
1.06025	7.0106983E-002
1.06175	5.3524017E-002
1.06325	3.6224127E-002
1.06475	1.6906023E-002
1.06625	3.8275719E-003
1.06775	-8.4481239E-003
1.06925	-1.7301083E-002
1.07075	-1.9947052E-002
1.07225	-2.4056673E-002
1.07375	-2.6171207E-002
1.07525	-2.6634216E-002
1.07675	-2.6933670E-002
1.07825	-2.2928238E-002
1.07975	-2.0973206E-002
1.08125	-9.9105835E-003
1.08275	7.4293613E-003
1.08425	2.6123524E-002
1.08575	4.9554348E-002
1.08725	8.1352472E-002
1.08875	1.0935211E-001
1.09025	1.2960362E-001
1.09175	1.3503933E-001
1.09325	1.3507652E-001
1.09475	1.3251495E-001
1.09625	1.1613297E-001
1.09775	9.9591970E-002
1.09925	8.1488132E-002
1.10075	6.6566467E-002
1.10225	5.1602602E-002
1.10375	3.3351660E-002
1.10525	1.3775110E-002
1.10675	-4.2843819E-003
1.10825	-1.7495394E-002
1.10975	-2.8652668E-002
1.11125	-4.1432381E-002
1.11275	-5.3736925E-002
1.11425	-5.7715893E-002
1.11575	-5.6468248E-002
1.11725	-5.9293747E-002
1.11875	-5.5091143E-002
1.12025	-4.9194098E-002
1.12175	-2.6509047E-002
1.12325	3.8883686E-003
1.12475	3.3632994E-002
1.12625	7.3104382E-002
1.12775	1.1024070E-001
1.12925	1.4567852E-001
1.13075	1.5930462E-001
1.13225	1.6593838E-001
1.13375	1.6015649E-001
1.13525	1.4705062E-001
1.13675	1.2661195E-001
1.13825	1.0743642E-001
1.13975	8.5010529E-002
1.14125	6.0729504E-002
1.14275	4.2795181E-002
1.14425	2.3979664E-002
1.14575	3.2997131E-003
1.14725	-2.0152807E-002
1.14875	-2.7531147E-002
1.15025	-4.3699741E-002
1.15175	-5.4110050E-002
1.15325	-6.7959070E-002
1.15475	-6.7947865E-002
