theta_deg	I
1.48025	3.8594997E-005
1.48175	4.4019998E-005
1.48325	5.2699997E-005
1.48475	6.0139999E-005
1.48625	6.9130001E-005
1.48775	7.6724995E-005
1.48925	8.3389990E-005
1.49075	9.3929993E-005
1.49225	9.5015006E-005
1.49375	9.8890006E-005
1.49525	9.9819998E-005
1.49675	1.0338501E-004
1.49825	9.9355006E-005
1.49975	9.1449998E-005
1.50125	8.8505003E-005
1.50275	8.0289996E-005
1.50425	6.9750007E-005
1.50575	5.6730001E-005
1.50725	4.8825004E-005
1.50875	4.1385003E-005
1.51025	3.3635002E-005
1.51175	2.7434997E-005
1.51325	2.1389998E-005
1.51475	1.9065001E-005
1.51625	1.7979999E-005
1.51775	1.8134999E-005
1.51925	1.8445000E-005
1.52075	2.0615000E-005
1.52225	2.5574998E-005
1.52375	3.1154999E-005
1.52525	3.5494999E-005
1.52675	4.4174998E-005
1.52825	5.0375002E-005
1.52975	5.8280002E-005
1.53125	6.7270004E-005
1.53275	7.6415003E-005
1.53425	8.5250002E-005
1.53575	8.6954999E-005
1.53725	9.3309995E-005
1.53875	9.6875003E-005
1.54025	9.3000002E-005
1.54175	9.0055000E-005
1.54325	8.3544990E-005
1.54475	7.9204998E-005
1.54625	7.3935000E-005
1.54775	6.6184999E-005
1.54925	6.1380000E-005
1.55075	5.2079999E-005
1.55225	4.4485001E-005
1.55375	3.7199996E-005
1.55525	3.0535000E-005
1.55675	2.6350002E-005
1.55825	2.2940001E-005
1.55975	1.9685000E-005
1.56125	2.1390000E-005
1.56275	2.2784998E-005
1.56425	2.6039999E-005
1.56575	2.8209999E-005
1.56725	3.3790002E-005
1.56875	4.1849999E-005
1.57025	4.6344998E-005
1.57175	5.5490003E-005
1.57325	6.2465006E-005
1.57475	7.2539995E-005
1.57625	8.2304992E-005
1.57775	9.1140006E-005
1.57925	9.8580000E-005
1.58075	1.0462500E-004
1.58225	1.0803501E-004
1.58375	1.1067000E-004
1.58525	1.0571000E-004
1.58675	9.9975005E-005
1.58825	9.3309995E-005
1.58975	8.4475003E-005
1.59125	7.6724995E-005
1.59275	6.6184999E-005
1.59425	5.9675003E-005
1.59575	5.1924999E-005
1.59725	4.4950004E-005
1.59875	3.8130001E-005
1.60025	3.0845000E-005
1.60175	2.7125001E-005
1.60325	2.4645000E-005
1.60475	2.5885000E-005
1.60625	2.9759998E-005
1.60775	3.3324999E-005
1.60925	3.8285001E-005
1.61075	4.4329998E-005
1.61225	5.2389998E-005
1.61375	5.8899997E-005
1.61525	6.7424997E-005
1.61675	7.8584999E-005
1.61825	8.8970002E-005
1.61975	1.0013000E-004
1.62125	1.0834500E-004
1.62275	1.1532000E-004
1.62425	1.1842000E-004
1.62575	1.1842000E-004
1.62725	1.1935001E-004
1.62875	1.1625000E-004
1.63025	1.1346000E-004
1.63175	1.0911999E-004
1.63325	1.0323000E-004
1.63475	9.9355006E-005
1.63625	9.2069997E-005
1.63775	8.1840000E-005
1.63925	7.1145005E-005
1.64075	6.0914997E-005
1.64225	5.3939995E-005
1.64375	4.3089996E-005
1.64525	3.7199999E-005
1.64675	3.5804998E-005
1.64825	3.4255001E-005
1.64975	3.6580001E-005
1.65125	4.1075004E-005
1.65275	4.9754995E-005
1.65425	6.0139995E-005
1.65575	6.8664995E-005
1.65725	7.9204998E-005
1.65875	9.3000002E-005
1.66025	1.0509000E-004
1.66175	1.2043500E-004
1.66325	1.3826000E-004
1.66475	1.5732500E-004
1.66625	1.7282501E-004
1.66775	1.8414001E-004
1.66925	1.9344001E-004
1.67075	2.0087999E-004
1.67225	2.0103500E-004
1.67375	1.9700499E-004
1.67525	1.9266499E-004
1.67675	1.8972000E-004
1.67825	1.8336500E-004
1.67975	1.6941498E-004
1.68125	1.5282999E-004
1.68275	1.3810500E-004
1.68425	1.2136500E-004
1.68575	1.0369500E-004
1.68725	8.7109998E-005
1.68875	7.5019991E-005
1.69025	6.4014996E-005
1.69175	5.8899997E-005
1.69325	5.8744994E-005
1.69475	5.8124995E-005
1.69625	6.4790001E-005
1.69775	7.1144997E-005
1.69925	8.4474996E-005
1.70075	1.0059500E-004
1.70225	1.1997001E-004
1.70375	1.4228999E-004
1.70525	1.6119999E-004
1.70675	1.8569001E-004
1.70825	2.0909500E-004
1.70975	2.2769503E-004
1.71125	2.5047999E-004
1.71275	2.6877000E-004
1.71425	2.8752498E-004
1.71575	2.9589501E-004
1.71725	3.0782999E-004
1.71875	3.0689998E-004
1.72025	3.0038998E-004
1.72175	2.8721499E-004
1.72325	2.7094001E-004
1.72475	2.5575000E-004
1.72625	2.2955501E-004
1.72775	2.1018001E-004
1.72925	1.8584501E-004
1.73075	1.6445499E-004
1.73225	1.4120499E-004
1.73375	1.1826499E-004
1.73525	1.0648501E-004
1.73675	1.0121500E-004
1.73825	1.0431500E-004
1.73975	1.2105500E-004
1.74125	1.5593000E-004
1.74275	2.1049000E-004
1.74425	2.6737500E-004
1.74575	3.4394499E-004
1.74725	4.3756500E-004
1.74875	5.5335002E-004
1.75025	6.8153505E-004
1.75175	8.1731495E-004
1.75325	9.6906000E-004
1.75475	1.1347550E-003
1.75625	1.3006050E-003
1.75775	1.4757550E-003
1.75925	1.6656300E-003
1.76075	1.8559700E-003
1.76225	2.0325151E-003
1.76375	2.2236300E-003
1.76525	2.4139700E-003
1.76675	2.5953201E-003
1.76825	2.7287749E-003
1.76975	2.8848602E-003
1.77125	3.0352101E-003
1.77275	3.1437099E-003
1.77425	3.2106701E-003
1.77575	3.2539151E-003
1.77725	3.3103349E-003
1.77875	3.3010349E-003
1.78025	3.2599603E-003
1.78175	3.2019902E-003
1.78325	3.1559551E-003
1.78475	3.0778351E-003
1.78625	2.9631350E-003
1.78775	2.8422351E-003
1.78925	2.7042851E-003
1.79075	2.5480452E-003
1.79225	2.3955253E-003
1.79375	2.2250251E-003
1.79525	2.0556101E-003
