theta_deg	log10_I_minus_log10_R
1.33625	1.4436102E-001
1.33775	1.2278509E-001
1.33925	9.9742413E-002
1.34075	8.4035397E-002
1.34225	5.3579092E-002
1.34375	3.2638073E-002
1.34525	1.1489391E-002
1.34675	-2.7611494E-002
1.34825	-5.6373596E-002
1.34975	-9.5153570E-002
1.35125	-1.2419319E-001
1.35275	-1.5318084E-001
1.35425	-1.6301537E-001
1.35575	-1.5508175E-001
1.35725	-1.3073540E-001
1.35875	-9.5679522E-002
1.36025	-6.5047979E-002
1.36175	4.7976971E-003
1.36325	7.1110487E-002
1.36475	1.1683893E-001
1.36625	1.4239240E-001
1.36775	1.7494082E-001
1.36925	1.8274736E-001
1.37075	1.8787980E-001
1.37225	1.7782688E-001
1.37375	1.7570972E-001
1.37525	1.6685510E-001
1.37675	1.5079927E-001
1.37825	1.4480257E-001
1.37975	1.1910963E-001
1.38125	9.5891714E-002
1.38275	7.1253777E-002
1.38425	4.7463894E-002
1.38575	2.5121927E-002
1.38725	-8.7065697E-003
1.38875	-2.8433561E-002
1.39025	-5.3018093E-002
1.39175	-8.2993269E-002
1.39325	-1.0525107E-001
1.39475	-1.3843632E-001
1.39625	-1.4761019E-001
1.39775	-1.1972380E-001
1.39925	-7.3719025E-002
1.40075	-1.1491776E-002
1.40225	8.1758738E-002
1.40375	1.3487577E-001
1.40525	1.7411399E-001
1.40675	1.9198108E-001
1.40825	2.1258140E-001
1.40975	2.0846081E-001
1.41125	1.9068241E-001
1.41275	1.7671013E-001
1.41425	1.7850828E-001
1.41575	1.7050123E-001
1.41725	1.4804149E-001
1.41875	1.4226961E-001
1.42025	1.3254285E-001
1.42175	1.0943389E-001
1.42325	8.1154585E-002
1.42475	5.4928780E-002
1.42625	3.6683321E-002
1.42775	-3.6361217E-003
1.42925	-3.8482904E-002
1.43075	-3.6029577E-002
1.43225	-5.8609724E-002
1.43375	-8.2583666E-002
1.43525	-1.0268521E-001
1.43675	-9.6072435E-002
1.43825	-8.2859039E-002
1.43975	-7.2599888E-002
1.44125	-1.8742561E-002
1.44275	5.2505016E-002
1.44425	1.2520981E-001
1.44575	1.5236115E-001
1.44725	1.7601967E-001
1.44875	1.9123888E-001
1.45025	1.9325900E-001
1.45175	1.8310118E-001
1.45325	1.7275238E-001
1.45475	1.7298770E-001
1.45625	1.6643786E-001
1.45775	1.5333796E-001
1.45925	1.4174819E-001
1.46075	1.2967277E-001
1.46225	1.0340118E-001
1.46375	8.2185745E-002
1.46525	5.6477070E-002
1.46675	3.1584501E-002
1.46825	4.5666695E-003
1.46975	-1.7956972E-002
1.47125	-2.1601200E-002
1.47275	-3.8978100E-002
1.47425	-4.8910856E-002
1.47575	-4.0240526E-002
1.47725	-1.1802197E-002
1.47875	1.3581753E-002
1.48025	2.8754711E-002
1.48175	6.9472313E-002
1.48325	1.0174012E-001
1.48475	1.2005234E-001
1.48625	1.3426399E-001
1.48775	1.4707637E-001
1.48925	1.6079187E-001
1.49075	1.7116070E-001
1.49225	1.6731334E-001
1.49375	1.6228175E-001
1.49525	1.4445210E-001
1.49675	1.2306952E-001
1.49825	1.0679841E-001
1.49975	8.7536573E-002
1.50125	6.8858862E-002
1.50275	5.8556318E-002
1.50425	4.3506861E-002
