theta_deg	log10_I_minus_log10_R
1.63775	5.8037043E-003
1.63925	4.8730373E-003
1.64075	3.1924248E-003
1.64225	3.3626556E-003
1.64375	4.2152405E-003
1.64525	4.7092438E-003
1.64675	4.8091412E-003
1.64825	5.5820942E-003
1.64975	6.1864853E-003
1.65125	6.2730312E-003
1.65275	6.7970753E-003
1.65425	5.8093071E-003
1.65575	9.7966194E-003
1.65725	1.3382912E-002
1.65875	1.7017365E-002
1.66025	1.7989397E-002
1.66175	1.8894434E-002
1.66325	2.1977663E-002
1.66475	2.2334814E-002
1.66625	2.1274328E-002
1.66775	2.5008440E-002
1.66925	3.6093473E-002
1.67075	4.2605162E-002
1.67225	4.9376488E-002
1.67375	6.1828375E-002
1.67525	7.4769258E-002
1.67675	9.7445011E-002
1.67825	1.1293077E-001
1.67975	1.4737535E-001
1.68125	1.5354085E-001
1.68275	1.6948557E-001
1.68425	1.6023040E-001
1.68575	9.8403215E-002
1.68725	8.0735922E-002
1.68875	5.2214384E-002
1.69025	4.6929121E-002
1.69175	1.8257380E-002
1.69325	9.9782944E-003
1.69475	7.2121620E-003
1.69625	-6.6821575E-003
1.69775	-2.0576000E-002
1.69925	-3.5857916E-002
1.70075	-4.8883677E-002
1.70225	-6.0139894E-002
1.70375	-7.1853638E-002
1.70525	-8.9064598E-002
1.70675	-9.1558218E-002
1.70825	-9.3414783E-002
1.70975	-9.8190069E-002
1.71125	-9.5638990E-002
1.71275	-7.2885990E-002
1.71425	-5.9206963E-002
1.71575	5.3963661E-003
1.71725	8.8629723E-002
1.71875	1.7772198E-001
1.72025	2.8396702E-001
1.72175	3.9767694E-001
1.72325	5.0968122E-001
1.72475	5.3477573E-001
1.72625	4.8130751E-001
1.72775	4.3260860E-001
1.72925	3.7209415E-001
1.73075	3.0855703E-001
1.73225	2.5180721E-001
1.73375	1.8796253E-001
1.73525	1.6461706E-001
1.73675	1.0647774E-001
1.73825	7.0203781E-002
1.73975	4.3873310E-002
1.74125	8.6841583E-003
1.74275	-2.6980400E-002
1.74425	-7.6884747E-002
1.74575	-1.0680723E-001
1.74725	-1.3778639E-001
1.74875	-1.8156528E-001
1.75025	-2.4285316E-001
1.75175	-2.4222660E-001
1.75325	-2.2019148E-001
1.75475	-2.1112537E-001
1.75625	-1.8367672E-001
1.75775	-1.3953638E-001
1.75925	-5.5565357E-002
1.76075	8.0289841E-003
1.76225	1.1835432E-001
1.76375	3.2584715E-001
1.76525	4.5987844E-001
1.76675	5.7607937E-001
1.76825	6.2293386E-001
1.76975	6.1064434E-001
1.77125	5.4506254E-001
1.77275	4.7535658E-001
1.77425	3.9987564E-001
1.77575	3.3044815E-001
1.77725	2.3905754E-001
1.77875	1.6770840E-001
1.78025	1.2637520E-001
1.78175	5.9960365E-002
1.78325	5.0354004E-003
1.78475	-5.7904243E-002
1.78625	-9.9404812E-002
1.78775	-1.3938284E-001
1.78925	-2.1296120E-001
1.79075	-2.7618647E-001
1.79225	-3.4072876E-001
1.79375	-4.0978909E-001
1.79525	-4.3435907E-001
1.79675	-4.0470886E-001
1.79825	-4.1214228E-001
1.79975	-3.1936502E-001
1.80125	-2.1670532E-001
1.80275	-7.7341557E-002
1.80425	6.3952446E-002
1.80575	1.6464567E-001
1.80725	2.8601837E-001
1.80875	4.3996382E-001
1.81025	4.9598646E-001
1.81175	4.6948147E-001
1.81325	3.8712978E-001
1.81475	3.1390476E-001
1.81625	2.6744843E-001
1.81775	1.1658049E-001
1.81925	2.5548458E-002
1.82075	-6.4451218E-002
1.82225	-1.0066319E-001
1.82375	-1.3548136E-001
1.82525	-2.1271467E-001
1.82675	-2.5541449E-001
1.82825	-3.0002213E-001
1.82975	-3.1622267E-001
1.83125	-3.9452314E-001
1.83275	-4.6718550E-001
1.83425	-5.1383305E-001
1.83575	-5.0332499E-001
1.83725	-5.4852629E-001
1.83875	-6.6669464E-001
1.84025	-4.2408800E-001
1.84175	-3.1851530E-001
1.84325	-1.9088030E-001
1.84475	-1.9114017E-002
1.84625	1.1468410E-001
1.84775	3.0141258E-001
1.84925	3.1472111E-001
1.85075	3.6519766E-001
1.85225	3.4968090E-001
1.85375	3.3269405E-001
1.85525	2.5627518E-001
1.85675	8.4870338E-002
1.85825	7.8498363E-002
1.85975	-3.1638622E-002
1.86125	-7.0660114E-002
1.86275	-2.2839737E-001
1.86425	-2.7752495E-001
1.86575	-3.1795979E-001
1.86725	-4.0092659E-001
1.86875	-3.7314749E-001
1.87025	-4.2171049E-001
1.87175	-4.6501827E-001
1.87325	-5.2492857E-001
1.87475	-5.3866434E-001
1.87625	-6.2513971E-001
1.87775	-7.7750301E-001
1.87925	-8.4327984E-001
1.88075	-7.0805645E-001
1.88225	-5.4901981E-001
1.88375	-5.3263521E-001
1.88525	-4.4193411E-001
1.88675	-2.4197674E-001
1.88825	-7.7474594E-002
1.88975	-4.3973446E-002
1.89125	-2.2399902E-002
1.89275	7.8284740E-002
1.89425	1.4704561E-001
1.89575	6.6013336E-002
1.89725	-4.1470528E-003
1.89875	-3.1347275E-002
1.90025	-1.2075377E-001
1.90175	-1.9376898E-001
1.90325	-3.3618450E-001
1.90475	-3.1192684E-001
1.90625	-3.7492180E-001
1.90775	-4.5763540E-001
1.90925	-5.1171589E-001
1.91075	-5.9066820E-001
1.91225	-5.7486057E-001
1.91375	-7.1696329E-001
1.91525	-7.5909901E-001
1.91675	-7.1190166E-001
1.91825	-6.9968987E-001
1.91975	-6.4346218E-001
1.92125	-6.9822598E-001
1.92275	-6.6819525E-001
1.92425	-4.8697042E-001
1.92575	-4.1766977E-001
1.92725	-2.5037050E-001
1.92875	-1.8554401E-001
1.93025	-6.7288876E-002
1.93175	2.0350456E-002
1.93325	2.0294189E-003
1.93475	2.2140503E-002
1.93625	-7.0629120E-003
1.93775	4.6701431E-003
1.93925	-7.2610855E-002
1.94075	-1.0176039E-001
1.94225	-1.8089628E-001
1.94375	-2.1981812E-001
1.94525	-3.3386946E-001
1.94675	-4.2967081E-001
1.94825	-4.0638018E-001
1.94975	-5.2713251E-001
1.95125	-5.2073765E-001
1.95275	-6.0827827E-001
1.95425	-6.2343693E-001
1.95575	-5.9827805E-001
1.95725	-7.1622896E-001
1.95875	-6.3547897E-001
1.96025	-6.2840557E-001
1.96175	-5.4900312E-001
1.96325	-4.4703579E-001
1.96475	-4.7883987E-001
1.96625	-4.2376995E-001
1.96775	-3.4170580E-001
1.96925	-3.3263302E-001
1.97075	-2.7217054E-001
1.97225	-2.3645067E-001
1.97375	-1.7927122E-001
1.97525	-1.5004539E-001
1.97675	-1.7613935E-001
1.97825	-7.1380138E-002
1.97975	-9.0176105E-002
1.98125	-9.8556042E-002
1.98275	-1.1664248E-001
1.98425	-1.2123299E-001
1.98575	-1.9569778E-001
1.98725	-2.7774048E-001
1.98875	-2.8721046E-001
1.99025	-3.7144899E-001
1.99175	-4.3002319E-001
1.99325	-5.1920938E-001
1.99475	-5.0988197E-001
1.99625	-5.6028509E-001
1.99775	-6.8750620E-001
1.99925	-7.4140835E-001
2.00075	-7.9546356E-001
2.00225	-6.1698675E-001
2.00375	-6.4711237E-001
2.00525	-5.2951145E-001
2.00675	-3.7896872E-001
2.00825	-3.3398390E-001
2.00975	-2.0998383E-001
2.01125	-2.1534586E-001
2.01275	-1.1200523E-001
2.01425	-9.3116760E-002
2.01575	-1.3053608E-001
2.01725	-1.1794329E-001
2.01875	-1.8180561E-001
2.02025	-1.6141987E-001
2.02175	-2.0516062E-001
2.02325	-2.6777649E-001
2.02475	-2.4715996E-001
2.02625	-2.3856878E-001
2.02775	-2.9746389E-001
2.02925	-3.9824915E-001
2.03075	-4.7219229E-001
2.03225	-5.4982138E-001
2.03375	-6.8127441E-001
2.03525	-7.1279526E-001
2.03675	-7.4033833E-001
2.03825	-6.2493515E-001
2.03975	-5.0803852E-001
2.04125	-4.1777515E-001
2.04275	-4.2457104E-001
2.04425	-4.0336084E-001
2.04575	-3.5723448E-001
2.04725	-4.1035414E-001
2.04875	-4.4233894E-001
2.05025	-4.7473955E-001
2.05175	-4.4740582E-001
2.05325	-4.1515255E-001
2.05475	-4.0868473E-001
2.05625	-3.3926392E-001
2.05775	-2.9847908E-001
2.05925	-2.5873280E-001
2.06075	-1.9504213E-001
2.06225	-1.9499493E-001
2.06375	-1.4986706E-001
2.06525	-1.4618731E-001
2.06675	-1.5664101E-001
2.06825	-2.3794985E-001
2.06975	-2.7131033E-001
2.07125	-2.2686195E-001
2.07275	-2.6979160E-001
2.07425	-3.3919239E-001
2.07575	-4.0820932E-001
2.07725	-4.1749430E-001
2.07875	-4.7807980E-001
2.08025	-5.3512716E-001
2.08175	-4.9828720E-001
2.08325	-4.6205997E-001
2.08475	-4.9539280E-001
2.08625	-5.2369499E-001
2.08775	-4.4442177E-001
2.08925	-3.8966370E-001
2.09075	-4.3867016E-001
2.09225	-3.9067173E-001
2.09375	-2.7678347E-001
2.09525	-1.8659067E-001
2.09675	-1.6130924E-001
2.09825	-1.7028713E-001
2.09975	-1.4157820E-001
2.10125	-1.6005898E-001
2.10275	-2.5730848E-001
2.10425	-2.9503584E-001
2.10575	-3.6158228E-001
2.10725	-4.0995169E-001
2.10875	-4.2580462E-001
2.11025	-3.1965733E-001
2.11175	-3.2582140E-001
2.11325	-4.1424799E-001
2.11475	-4.2925596E-001
2.11625	-4.1381979E-001
2.11775	-4.3170786E-001
2.11925	-5.3652000E-001
2.12075	-4.3173409E-001
2.12225	-2.8551102E-001
2.12375	-2.6262856E-001
2.12525	-2.2396469E-001
2.12675	-1.9563580E-001
2.12825	-1.3137579E-001
2.12975	-1.4560318E-001
2.13125	-1.6460943E-001
2.13275	-8.9336395E-002
2.13425	-1.2540293E-001
2.13575	-1.3417721E-002
2.13725	-8.8214874E-005
2.13875	7.1229458E-002
2.14025	1.2724543E-001
2.14175	1.2111521E-001
2.14325	1.7962408E-001
2.14475	1.2612486E-001
2.14625	1.4987516E-001
2.14775	8.3075047E-002
2.14925	-5.8436394E-003
2.15075	-1.1021566E-001
2.15225	-1.8642473E-001
2.15375	-3.0786133E-001
2.15525	-4.8542404E-001
2.15675	-3.7222862E-001
2.15825	-2.8498173E-001
2.15975	-1.9771862E-001
2.16125	-1.7451668E-001
2.16275	-1.8798923E-001
2.16425	-1.1199331E-001
2.16575	-1.0707092E-001
2.16725	-1.6833830E-001
2.16875	-1.3704205E-001
2.17025	-1.2649155E-001
2.17175	-1.0794449E-001
2.17325	-1.4539099E-001
2.17475	-1.4955282E-001
2.17625	-4.6029091E-002
2.17775	-6.0353279E-002
2.17925	-8.2516670E-003
2.18075	4.1214943E-002
2.18225	1.2822866E-001
2.18375	1.7738199E-001
2.18525	2.0098400E-001
2.18675	2.0976830E-001
2.18825	1.9216442E-001
2.18975	2.4434328E-001
2.19125	1.6357517E-001
2.19275	1.4348984E-001
2.19425	1.3857365E-002
2.19575	4.2397499E-002
2.19725	2.8512001E-002
2.19875	-1.9962788E-002
2.20025	-5.2405357E-002
2.20175	-7.8845501E-002
2.20325	-7.2695255E-002
2.20475	-1.5491343E-001
2.20625	-1.6636324E-001
2.20775	-1.6141081E-001
2.20925	-9.0298653E-002
2.21075	-8.7076187E-002
2.21225	-8.2042217E-002
2.21375	-3.5580635E-002
2.21525	-3.2161713E-002
2.21675	-4.1676998E-002
2.21825	-4.6175480E-002
2.21975	2.8107643E-002
2.22125	8.0698013E-002
2.22275	1.4984941E-001
2.22425	2.3384905E-001
2.22575	3.1352234E-001
2.22725	3.2364511E-001
2.22875	3.2730389E-001
2.23025	3.4808969E-001
2.23175	2.7293205E-001
2.23325	2.2673368E-001
2.23475	1.4165497E-001
2.23625	8.0190659E-002
2.23775	-3.1556606E-002
2.23925	-1.1471510E-001
2.24075	-1.4311504E-001
2.24225	-1.6690540E-001
2.24375	-1.5792894E-001
2.24525	-1.1135197E-001
2.24675	-8.3748341E-002
2.24825	-6.6030979E-002
2.24975	-3.8650036E-002
2.25125	1.0652542E-002
2.25275	3.0517578E-002
2.25425	3.8657665E-002
2.25575	4.7829151E-002
2.25725	7.4677944E-002
2.25875	1.0298920E-001
2.26025	9.6032619E-002
2.26175	1.2879610E-001
2.26325	1.8636036E-001
2.26475	2.1469259E-001
2.26625	2.3758078E-001
2.26775	2.7527952E-001
2.26925	3.2322693E-001
2.27075	3.4460545E-001
2.27225	2.3933220E-001
2.27375	2.5951529E-001
2.27525	2.0757198E-001
2.27675	1.2451458E-001
2.27825	2.6018620E-002
2.27975	-7.8664780E-002
2.28125	-1.5628052E-001
2.28275	-1.4811993E-001
2.28425	-1.1186981E-001
2.28575	-9.5270157E-002
2.28725	-1.1645937E-001
2.28875	-9.8031044E-002
2.29025	-4.2982578E-002
2.29175	-5.3599358E-002
2.29325	-5.8582306E-002
2.29475	-5.4378986E-002
2.29625	-4.7998428E-003
2.29775	1.7961025E-002
2.29925	3.4790993E-002
2.30075	7.1371078E-002
2.30225	1.0540724E-001
2.30375	1.5336943E-001
2.30525	1.7838860E-001
2.30675	1.9873714E-001
2.30825	2.4122763E-001
2.30975	2.7753735E-001
2.31125	3.3523273E-001
2.31275	2.9198980E-001
2.31425	2.3698807E-001
2.31575	2.9375505E-001
2.31725	2.1223450E-001
2.31875	1.4992189E-001
2.32025	4.3140888E-002
2.32175	4.6753883E-002
2.32325	7.0596218E-002
2.32475	3.5046577E-002
2.32625	3.2551289E-002
2.32775	4.7468662E-002
2.32925	5.8772564E-002
2.33075	8.1344128E-002
2.33225	6.0734749E-002
2.33375	8.5675240E-002
2.33525	8.2902431E-002
2.33675	8.3612442E-002
2.33825	9.6599102E-002
2.33975	1.1214399E-001
2.34125	1.6314888E-001
2.34275	1.6951656E-001
2.34425	2.1069002E-001
2.34575	2.5363827E-001
2.34725	3.1844950E-001
2.34875	3.4910822E-001
2.35025	3.6459398E-001
2.35175	3.9587498E-001
2.35325	4.2934036E-001
2.35475	3.8633823E-001
2.35625	3.3017588E-001
2.35775	2.5784636E-001
2.35925	2.0708990E-001
2.36075	1.9474983E-001
2.36225	1.6950321E-001
2.36375	1.7129612E-001
2.36525	1.2750864E-001
2.36675	1.3793755E-001
2.36825	1.3925505E-001
2.36975	1.4154243E-001
2.37125	1.4599752E-001
2.37275	1.4400959E-001
2.37425	1.4971709E-001
2.37575	1.5301442E-001
2.37725	1.5471387E-001
2.37875	1.6326642E-001
2.38025	1.7009497E-001
2.38175	1.8436623E-001
2.38325	2.0145464E-001
2.38475	2.1999741E-001
2.38625	2.5739551E-001
2.38775	2.6841187E-001
2.38925	3.0395627E-001
2.39075	3.3330226E-001
2.39225	3.8111591E-001
2.39375	3.9521980E-001
2.39525	3.6742067E-001
2.39675	3.4465837E-001
2.39825	2.6685619E-001
2.39975	2.0458603E-001
2.40125	1.2547374E-001
2.40275	8.1787825E-002
2.40425	5.6454897E-002
2.40575	2.3536921E-002
2.40725	1.0213614E-002
2.40875	4.2018890E-003
2.41025	-4.4298172E-004
2.41175	-4.5309067E-003
2.41325	-5.3381920E-003
2.41475	-5.8515072E-003
2.41625	-1.0573864E-003
2.41775	-3.0152798E-003
2.41925	1.1749268E-003
2.42075	3.0603409E-003
2.42225	2.1634102E-003
2.42375	-6.0415268E-004
2.42525	-3.4580231E-003
2.42675	-3.4775734E-003
2.42825	-1.7945766E-003
2.42975	-4.2169094E-003
2.43125	-3.4728050E-003
2.43275	-2.4793148E-003
2.43425	-2.9976368E-003
2.43575	-1.3396740E-003
2.43725	-3.7758350E-003
2.43875	-1.7983913E-003
2.44025	-3.0288696E-003
2.44175	-2.5820732E-004
2.44325	4.5347214E-004
2.44475	1.2314320E-003
2.44625	2.0391941E-003
2.44775	3.1352043E-003
2.44925	5.7251453E-003
2.45075	4.6579838E-003
2.45225	7.8041553E-003
2.45375	7.9066753E-003
2.45525	9.6015930E-003
2.45675	1.1313200E-002
2.45825	1.2468338E-002
2.45975	1.8685818E-002
2.46125	1.6957521E-002
2.46275	1.7442703E-002
2.46425	1.7690420E-002
2.46575	1.5847445E-002
2.46725	1.7719746E-002
2.46875	1.7978430E-002
2.47025	2.9689074E-002
2.47175	4.1862249E-002
2.47325	6.6319466E-002
2.47475	8.8654041E-002
2.47625	1.2395430E-001
2.47775	1.4901257E-001
2.47925	1.8700457E-001
2.48075	1.8131447E-001
2.48225	1.3041592E-001
2.48375	9.4628334E-002
2.48525	3.0008316E-002
2.48675	-3.5980701E-002
2.48825	-7.7295303E-002
2.48975	-1.0397100E-001
2.49125	-1.1392474E-001
2.49275	-1.4189029E-001
2.49425	-1.7874146E-001
2.49575	-1.8065357E-001
2.49725	-1.9078565E-001
2.49875	-1.9375515E-001
2.50025	-2.0713973E-001
2.50175	-2.1782994E-001
2.50325	-2.0065093E-001
2.50475	-1.9634533E-001
2.50625	-2.0227742E-001
2.50775	-2.1114969E-001
2.50925	-2.3001766E-001
2.51075	-2.1174431E-001
2.51225	-2.0952559E-001
2.51375	-1.7392540E-001
2.51525	-1.4758873E-001
2.51675	-1.0878468E-001
2.51825	-4.8052788E-002
2.51975	7.0003510E-002
2.52125	1.1596394E-001
2.52275	1.8228817E-001
2.52425	2.1586847E-001
2.52575	2.0403290E-001
2.52725	1.6377354E-001
2.52875	1.2907171E-001
2.53025	7.5977325E-002
2.53175	6.9203377E-003
2.53325	-3.8861752E-002
2.53475	-6.9320202E-002
2.53625	-7.4591637E-002
2.53775	-1.2265825E-001
2.53925	-1.2449265E-001
2.54075	-1.6142988E-001
2.54225	-2.2908783E-001
2.54375	-2.6335239E-001
2.54525	-2.8253651E-001
2.54675	-3.0286789E-001
2.54825	-3.4534168E-001
2.54975	-3.4306097E-001
2.55125	-2.6809454E-001
2.55275	-1.8462133E-001
2.55425	-1.7376995E-001
2.55575	-8.1245422E-002
2.55725	-2.3221016E-002
2.55875	8.3704472E-002
2.56025	1.3162327E-001
2.56175	1.0057878E-001
2.56325	9.2431068E-002
2.56475	8.7622166E-002
2.56625	8.2013607E-002
2.56775	9.4938278E-002
2.56925	1.3328552E-002
2.57075	2.7812958E-002
2.57225	3.1201839E-002
2.57375	-3.6029816E-003
2.57525	-3.0068874E-002
2.57675	-8.2333088E-002
2.57825	-9.0555191E-002
2.57975	-1.8023539E-001
2.58125	-2.1635580E-001
2.58275	-2.9651451E-001
2.58425	-3.4214878E-001
2.58575	-3.4934855E-001
2.58725	-3.3063412E-001
2.58875	-2.8486919E-001
2.59025	-3.3243561E-001
2.59175	-3.2783699E-001
2.59325	-2.8017282E-001
2.59475	-3.5106468E-001
2.59625	-4.0366316E-001
2.59775	-3.0624104E-001
2.59925	-2.1383381E-001
2.60075	-1.1376333E-001
2.60225	-9.5392704E-002
2.60375	-2.5462627E-002
2.60525	-2.3415565E-002
2.60675	3.1856060E-002
2.60825	-6.5689087E-003
2.60975	-1.6412735E-003
2.61125	3.4974575E-002
2.61275	-3.8198471E-002
2.61425	-7.6018333E-002
2.61575	-1.2592554E-001
2.61725	-1.5812445E-001
2.61875	-2.0239925E-001
2.62025	-2.8528357E-001
2.62175	-2.8125000E-001
2.62325	-3.0526304E-001
2.62475	-3.9414787E-001
2.62625	-4.4523907E-001
2.62775	-4.2163181E-001
2.62925	-5.1531982E-001
2.63075	-5.2776623E-001
2.63225	-4.8195839E-001
2.63375	-4.0337086E-001
2.63525	-3.4582090E-001
2.63675	-4.0144491E-001
2.63825	-2.5016308E-001
2.63975	-5.5048466E-002
2.64125	2.9485703E-002
2.64275	1.1130476E-001
2.64425	1.2155724E-001
2.64575	1.4166164E-001
2.64725	1.8179798E-001
2.64875	1.0035086E-001
2.65025	8.4438324E-003
2.65175	-1.0756826E-001
2.65325	-1.6106606E-002
2.65475	-2.0618916E-002
2.65625	-9.4785690E-002
2.65775	-1.8058968E-001
2.65925	-1.6044807E-001
2.66075	-1.8960285E-001
2.66225	-2.9110622E-001
2.66375	-3.2814217E-001
2.66525	-4.0474606E-001
2.66675	-3.0830479E-001
2.66825	-3.4857512E-001
2.66975	-3.4367371E-001
2.67125	-3.5838079E-001
2.67275	-4.3540287E-001
2.67425	-4.2564821E-001
2.67575	-5.5351686E-001
2.67725	-4.5242357E-001
2.67875	-3.1642342E-001
2.68025	-3.1370783E-001
2.68175	-7.4404716E-002
2.68325	2.2555828E-002
2.68475	1.1244678E-001
2.68625	1.7333698E-001
2.68775	1.9682312E-001
2.68925	2.0614862E-001
2.69075	1.6846418E-001
2.69225	1.6670656E-001
2.69375	1.0341072E-001
2.69525	4.1773319E-002
2.69675	3.7348270E-002
2.69825	2.4614334E-002
2.69975	-7.6426029E-002
2.70125	-1.9022417E-001
2.70275	-2.5767231E-001
2.70425	-3.2859707E-001
2.70575	-5.5303526E-001
2.70725	-7.6264381E-001
2.70875	-6.7744112E-001
2.71025	-4.5720053E-001
2.71175	-4.2804909E-001
2.71325	-3.5661173E-001
2.71475	-3.1948185E-001
2.71625	-2.8029060E-001
2.71775	-2.0618153E-001
2.71925	-2.8302717E-001
2.72075	-4.6837330E-002
2.72225	3.7198067E-003
2.72375	8.8381767E-002
2.72525	1.7028570E-001
2.72675	1.6188908E-001
2.72825	2.4089146E-001
2.72975	2.1598434E-001
2.73125	1.8689394E-001
2.73275	1.5625715E-001
2.73425	9.6309662E-002
2.73575	9.8627567E-002
2.73725	1.2391090E-002
2.73875	-6.0552597E-002
2.74025	-9.4625473E-002
2.74175	-1.6780949E-001
2.74325	-1.9539165E-001
2.74475	-3.0318785E-001
2.74625	-4.0119791E-001
2.74775	-5.2757788E-001
2.74925	-5.6874800E-001
2.75075	-4.8948050E-001
2.75225	-4.1322947E-001
2.75375	-3.8516665E-001
2.75525	-3.5526848E-001
2.75675	-3.2496071E-001
2.75825	-1.3624859E-001
2.75975	-4.8287392E-002
2.76125	-5.7543278E-002
2.76275	-4.3585777E-002
2.76425	9.5185757E-002
2.76575	1.5694094E-001
2.76725	1.0620022E-001
2.76875	1.3215971E-001
2.77025	2.4712324E-001
2.77175	3.0417299E-001
2.77325	3.1618929E-001
2.77475	2.9434967E-001
2.77625	3.0680847E-001
2.77775	2.6891375E-001
2.77925	1.9788265E-001
2.78075	1.0726309E-001
2.78225	-1.7323971E-002
2.78375	-1.7499447E-002
2.78525	-7.6938152E-002
2.78675	-6.8454742E-002
2.78825	-1.5866184E-001
2.78975	-1.1462402E-001
2.79125	-1.2367010E-001
2.79275	-1.9938231E-001
2.79425	-2.5610495E-001
2.79575	-2.3353195E-001
2.79725	-9.8202229E-002
2.79875	-1.1413622E-001
2.80025	-6.4410210E-002
2.80175	8.6948872E-002
2.80325	1.7853975E-001
2.80475	1.3586903E-001
2.80625	1.2929773E-001
2.80775	1.9750595E-001
2.80925	2.3448277E-001
2.81075	2.6418829E-001
2.81225	2.4755764E-001
2.81375	2.1679020E-001
2.81525	2.3127174E-001
2.81675	2.8406334E-001
2.81825	2.3703337E-001
2.81975	1.8970251E-001
2.82125	1.2515497E-001
2.82275	1.4277697E-001
2.82425	5.8654308E-002
2.82575	-1.2941027E-001
2.82725	-8.8117599E-002
2.82875	-2.0884466E-001
2.83025	-1.9284344E-001
2.83175	-1.7558193E-001
2.83325	-8.5428715E-002
2.83475	-1.0328531E-001
2.83625	-1.6734838E-001
2.83775	-1.1367369E-001
2.83925	-3.2563686E-002
2.84075	3.8614273E-003
2.84225	-6.3380718E-002
2.84375	2.8900623E-002
2.84525	4.8548222E-002
2.84675	8.8435650E-002
2.84825	7.5320244E-002
2.84975	1.4857864E-001
2.85125	1.7271805E-001
2.85275	1.6021347E-001
2.85425	2.0075750E-001
2.85575	1.5921307E-001
2.85725	1.8743944E-001
2.85875	7.6306820E-002
2.86025	5.6485176E-002
2.86175	8.2406044E-002
2.86325	-1.3985634E-003
2.86475	-1.6804218E-002
2.86625	-9.3527794E-002
2.86775	-4.5954704E-002
2.86925	-6.1575413E-002
2.87075	-1.5869951E-001
2.87225	-1.4267015E-001
2.87375	-1.2854004E-001
2.87525	-1.1738110E-001
2.87675	-1.5586138E-001
2.87825	-1.5308428E-001
2.87975	-2.0618391E-001
2.88125	-1.6149187E-001
2.88275	-4.6918392E-002
2.88425	3.6634922E-002
2.88575	1.2403488E-001
2.88725	2.4421835E-001
2.88875	3.0487680E-001
2.89025	2.7617311E-001
2.89175	2.0163727E-001
2.89325	2.0836306E-001
2.89475	1.6848660E-001
2.89625	4.6402454E-002
2.89775	-5.5398941E-002
2.89925	5.1955700E-002
2.90075	1.0388374E-001
2.90225	1.1591291E-001
2.90375	1.0995674E-001
2.90525	1.6924047E-001
2.90675	2.2682285E-001
2.90825	1.6835690E-001
2.90975	1.6651201E-001
2.91125	5.2648067E-002
2.91275	3.6085606E-002
2.91425	4.7180176E-002
2.91575	1.7882347E-002
2.91725	1.7099857E-002
2.91875	4.4829845E-002
2.92025	1.4866686E-001
2.92175	1.7977762E-001
2.92325	1.3599014E-001
2.92475	6.2925816E-002
2.92625	6.7178249E-002
2.92775	4.6208382E-002
2.92925	5.2229404E-002
2.93075	5.9921741E-002
2.93225	9.1260910E-002
2.93375	1.2278271E-001
2.93525	2.0469618E-001
2.93675	2.2108841E-001
2.93825	2.4171495E-001
2.93975	2.6656485E-001
2.94125	2.8170156E-001
2.94275	3.1480837E-001
2.94425	2.7976322E-001
2.94575	2.8973246E-001
2.94725	3.0078936E-001
2.94875	2.5588036E-001
2.95025	2.1819782E-001
2.95175	1.6578579E-001
2.95325	2.0842314E-001
2.95475	2.1697664E-001
2.95625	1.3231468E-001
2.95775	1.8091869E-001
2.95925	2.1451807E-001
2.96075	1.9049931E-001
2.96225	1.1099958E-001
2.96375	1.7743397E-001
2.96525	1.6801786E-001
2.96675	2.6388264E-001
2.96825	2.3764133E-001
2.96975	2.5941372E-001
2.97125	3.6292601E-001
2.97275	3.6050987E-001
2.97425	3.6322641E-001
2.97575	3.0764961E-001
2.97725	3.4450006E-001
2.97875	3.4340763E-001
2.98025	3.1299448E-001
2.98175	2.8270340E-001
2.98325	3.0870628E-001
2.98475	2.9647160E-001
2.98625	2.6606989E-001
2.98775	2.8449059E-001
2.98925	2.4152565E-001
2.99075	2.5287485E-001
2.99225	2.3244810E-001
2.99375	2.5132275E-001
2.99525	2.0417309E-001
2.99675	1.9840336E-001
2.99825	2.0816040E-001
2.99975	1.5146399E-001
3.00125	1.1549187E-001
3.00275	1.2988329E-001
3.00425	1.1372232E-001
3.00575	1.8056393E-001
3.00725	1.0458899E-001
3.00875	1.1203003E-001
3.01025	6.5913200E-002
3.01175	1.0044527E-001
3.01325	1.3488436E-001
3.01475	1.2656116E-001
3.01625	1.6906071E-001
3.01775	1.7407656E-001
3.01925	1.9964504E-001
3.02075	1.7541409E-001
3.02225	2.0055485E-001
3.02375	1.8461227E-001
3.02525	1.8713617E-001
3.02675	2.1079254E-001
3.02825	3.0946302E-001
3.02975	3.2096815E-001
3.03125	3.4608364E-001
3.03275	3.2178307E-001
3.03425	3.2372284E-001
3.03575	3.0809593E-001
3.03725	2.1852303E-001
3.03875	2.9376173E-001
3.04025	3.3607626E-001
3.04175	3.2334089E-001
3.04325	2.7084208E-001
3.04475	2.8304386E-001
3.04625	2.3373890E-001
3.04775	1.4175177E-001
3.04925	1.0300636E-002
3.05075	3.6140442E-002
3.05225	9.3126297E-002
3.05375	4.4086933E-002
3.05525	7.9193592E-002
3.05675	1.4296150E-001
3.05825	2.5649357E-001
3.05975	2.7807570E-001
3.06125	2.8827047E-001
3.06275	3.1570959E-001
3.06425	3.8770103E-001
3.06575	3.6296701E-001
3.06725	3.3242226E-001
3.06875	3.7341976E-001
3.07025	3.6032724E-001
3.07175	4.1466999E-001
3.07325	3.4162760E-001
3.07475	4.4672775E-001
3.07625	3.8591099E-001
3.07775	3.5333204E-001
3.07925	3.1837130E-001
3.08075	1.9943619E-001
3.08225	1.3750696E-001
